room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
33718,136853,Entire home/apt,,Eixample,9,4.5,8,3.0,172.0,3,41.398566,2.175273,2015-01-14 21:31:23.766
34236,73163,Private room,,Ciutat Vella,3,4.0,2,1.0,87.0,1,41.378534,2.177443,2015-01-14 21:56:21.613
34981,73163,Entire home/apt,,Ciutat Vella,36,4.5,9,4.0,262.0,3,41.379994,2.177591,2015-01-14 20:33:23.307
35318,152070,Private room,,Ciutat Vella,132,4.5,2,1.0,70.0,3,41.381451,2.17544,2015-01-15 00:30:20.103
35379,152232,Private room,,Eixample,4,5.0,2,1.0,58.0,1,41.390292,2.152678,2015-01-14 15:33:17.868
35388,152232,Private room,,Eixample,15,4.5,1,1.0,44.0,1,41.390584,2.151897,2015-01-14 15:57:16.983
35390,152232,Private room,,Eixample,10,4.5,1,1.0,44.0,1,41.391467,2.151185,2015-01-14 16:03:26.167
35392,152232,Private room,,Eixample,2,4.5,2,1.0,58.0,1,41.390752,2.150717,2015-01-14 16:08:02.934
36061,73163,Private room,,Ciutat Vella,2,4.5,2,1.0,95.0,2,41.380304,2.176919,2015-01-14 23:26:46.827
36463,156814,Entire home/apt,,Ciutat Vella,59,5.0,3,1.0,95.0,6,41.387253,2.181467,2015-01-14 18:09:35.415
36620,157469,Entire home/apt,,Ciutat Vella,148,5.0,6,2.0,175.0,3,41.386929,2.183409,2015-01-14 13:52:13.468
36730,73163,Private room,,Ciutat Vella,8,4.0,2,1.0,65.0,2,41.378922,2.176626,2015-01-14 18:37:50.940
36763,158596,Private room,,Ciutat Vella,10,4.5,1,1.0,51.0,3,41.379064,2.191414,2015-01-14 20:01:49.546
36769,131794,Entire home/apt,,Ciutat Vella,145,4.5,6,2.0,144.0,1,41.387244,2.175627,2015-01-14 20:22:28.283
38523,165322,Entire home/apt,,Gràcia,13,4.5,4,1.0,109.0,3,41.404695,2.159553,2015-01-14 18:41:01.424
40246,73385,Private room,,Eixample,8,4.0,3,1.0,36.0,2,41.38282,2.151039,2015-01-14 15:40:43.442
40983,177617,Entire home/apt,,Eixample,21,4.5,4,1.0,138.0,2,41.395597,2.167607,2015-01-14 14:21:17.524
41728,170874,Private room,,Sants-Montjuïc,104,5.0,2,1.0,44.0,3,41.374952,2.168388,2015-01-14 13:21:14.489
41952,183340,Entire home/apt,,Gràcia,21,4.5,6,2.0,160.0,2,41.405653,2.16932,2015-01-14 23:34:42.156
43668,190992,Private room,,Eixample,91,4.5,2,1.0,36.0,2,41.381495,2.161834,2015-01-14 19:44:11.685
44087,193055,Entire home/apt,,Ciutat Vella,30,4.5,2,1.0,131.0,4,41.383925,2.16467,2015-01-14 15:43:08.834
44441,74164,Private room,,Ciutat Vella,56,4.5,3,1.0,36.0,3,41.383718,2.182075,2015-01-14 19:56:26.742
45335,200979,Private room,,Ciutat Vella,82,4.5,2,1.0,41.0,2,41.375255,2.169334,2015-01-14 14:21:25.642
45682,183340,Entire home/apt,,Gràcia,20,4.5,11,5.0,262.0,3,41.404706,2.17012,2015-01-14 18:18:43.853
46212,206620,Private room,,Ciutat Vella,14,5.0,2,1.0,73.0,1,41.382674,2.174987,2015-01-14 19:02:46.364
46216,206635,Entire home/apt,,Eixample,3,4.5,8,3.0,116.0,3,41.381161,2.160933,2015-01-14 19:13:42.478
46304,207048,Entire home/apt,,Ciutat Vella,27,4.0,5,1.0,124.0,1,41.379555,2.178735,2015-01-14 23:34:55.724
46317,207048,Entire home/apt,,Ciutat Vella,19,4.5,5,1.0,124.0,1,41.38023,2.17989,2015-01-15 00:07:15.790
49213,208154,Private room,,Sants-Montjuïc,9,5.0,2,1.0,51.0,2,41.373151,2.166401,2015-01-14 16:00:42.910
49483,73846,Entire home/apt,,Ciutat Vella,117,4.5,2,1.0,116.0,2,41.384709,2.18078,2015-01-14 16:37:36.760
49968,135703,Entire home/apt,,Gràcia,3,4.5,6,2.0,169.0,2,41.406307,2.169448,2015-01-14 15:26:54.805
50066,135703,Entire home/apt,,Eixample,11,5.0,9,3.0,214.0,2,41.398207,2.179656,2015-01-14 19:38:53.329
50734,58227,Private room,,Sant Martí,24,4.5,2,1.0,32.0,2,41.393875,2.189395,2015-01-14 15:21:12.706
53466,248894,Entire home/apt,,Sarrià-Sant Gervasi,2,3.5,2,1.0,68.0,2,41.404914,2.14176,2015-01-14 23:20:02.067
53519,249351,Entire home/apt,,Ciutat Vella,94,4.5,3,1.0,116.0,3,41.386143,2.180288,2015-01-14 14:01:58.904
53537,248649,Private room,,Sant Andreu,4,5.0,1,1.0,29.0,1,41.417844,2.181027,2015-01-14 14:46:35.662
53540,248649,Private room,,Sant Andreu,8,4.5,1,1.0,32.0,1,41.418377,2.181681,2015-01-14 14:55:12.769
56469,249351,Entire home/apt,,Eixample,152,5.0,4,1.0,115.0,2,41.391813,2.165487,2015-01-14 19:47:20.268
56809,144553,Entire home/apt,,Ciutat Vella,38,5.0,3,1.0,240.0,2,41.383698,2.177461,2015-01-14 23:57:32.819
58167,739881,Entire home/apt,,Ciutat Vella,1,3.0,3,1.0,131.0,20,41.378205,2.19148,2015-01-14 15:44:06.681
58512,280070,Entire home/apt,,Sant Martí,162,4.5,6,3.0,138.0,2,41.410948,2.178813,2015-01-14 19:34:14.967
59332,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,6,2.0,269.0,3,41.409488,2.116413,2015-01-14 22:25:14.119
59333,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,6,2.0,308.0,3,41.408367,2.115572,2015-01-14 22:27:52.254
60473,291451,Entire home/apt,,Ciutat Vella,151,4.5,4,1.0,80.0,2,41.378546,2.175591,2015-01-14 15:50:07.099
61444,297545,Entire home/apt,,Eixample,7,3.5,6,2.0,153.0,2,41.389008,2.165516,2015-01-14 13:31:57.397
61667,298874,Entire home/apt,,Ciutat Vella,17,4.5,2,1.0,87.0,4,41.380089,2.166962,2015-01-14 23:43:05.509
63058,73846,Entire home/apt,,Ciutat Vella,38,4.5,2,2.0,262.0,2,41.381679,2.177414,2015-01-14 16:56:27.724
63383,307356,Private room,,Sant Martí,0,,2,1.0,38.0,3,41.40354,2.189768,2015-01-14 19:52:35.788
64497,314306,Entire home/apt,,Eixample,110,5.0,6,2.0,87.0,1,41.39733,2.171463,2015-01-15 00:16:56.256
64505,314306,Entire home/apt,,Ciutat Vella,148,4.5,4,2.0,73.0,1,41.389836,2.180533,2015-01-15 00:39:44.422
66037,323105,Entire home/apt,,Ciutat Vella,5,4.0,6,2.0,160.0,3,41.381726,2.182558,2015-01-15 00:25:32.173
66228,323105,Entire home/apt,,Eixample,1,2.5,4,1.0,116.0,3,41.402248,2.182629,2015-01-14 21:17:16.174
66620,326665,Entire home/apt,,Sants-Montjuïc,73,4.5,7,2.0,80.0,2,41.372839,2.167939,2015-01-14 15:56:00.487
66877,250502,Entire home/apt,,Ciutat Vella,64,5.0,5,2.0,131.0,4,41.376243,2.173978,2015-01-14 15:58:36.659
67349,332007,Entire home/apt,,Gràcia,17,4.5,4,1.0,167.0,2,41.40638,2.162636,2015-01-14 14:15:29.676
69149,73385,Private room,,Eixample,4,5.0,3,1.0,36.0,2,41.384384,2.15009,2015-01-14 14:33:04.677
69151,73385,Private room,,Eixample,19,4.5,3,1.0,36.0,2,41.382222,2.152117,2015-01-14 14:39:17.782
69360,297525,Entire home/apt,,Ciutat Vella,1,4.0,2,1.0,100.0,4,41.383141,2.182955,2015-01-15 00:12:44.404
69449,348082,Private room,,Eixample,0,,2,1.0,95.0,2,41.396594,2.167947,2015-01-14 16:30:15.211
70099,353987,Private room,,Ciutat Vella,53,5.0,4,1.0,70.0,1,41.378284,2.170805,2015-01-14 23:01:55.778
70333,266650,Entire home/apt,,Sant Martí,87,5.0,4,1.0,109.0,1,41.409052,2.212434,2015-01-14 21:58:06.583
71553,366654,Entire home/apt,,Eixample,15,4.5,3,1.0,130.0,2,41.397404,2.17682,2015-01-14 18:54:34.741
71582,314306,Entire home/apt,,Ciutat Vella,21,4.5,4,1.0,102.0,1,41.388399,2.17989,2015-01-14 20:09:02.939
71594,366654,Entire home/apt,,Eixample,5,5.0,5,2.0,233.0,2,41.392665,2.176513,2015-01-14 20:44:52.134
71603,366654,Entire home/apt,,Eixample,12,5.0,3,1.0,407.0,2,41.39038,2.176063,2015-01-14 21:11:56.739
71736,368317,Entire home/apt,,Ciutat Vella,9,4.0,7,3.0,116.0,4,41.383061,2.166858,2015-01-14 15:44:54.839
72436,375625,Entire home/apt,,Sant Martí,1,5.0,3,1.0,217.0,3,41.398702,2.206335,2015-01-15 00:23:01.965
72724,377778,Entire home/apt,,Ciutat Vella,46,4.0,6,2.0,79.0,3,41.377388,2.169895,2015-01-14 14:13:34.462
72793,368317,Entire home/apt,,Ciutat Vella,2,5.0,4,2.0,109.0,1,41.382479,2.164152,2015-01-14 17:13:30.718
72794,368317,Entire home/apt,,Ciutat Vella,8,4.5,4,2.0,109.0,1,41.382697,2.165433,2015-01-14 17:15:45.563
73700,297545,Entire home/apt,,Sants-Montjuïc,11,4.5,5,2.0,95.0,2,41.373355,2.161652,2015-01-14 23:43:25.501
73455,383697,Entire home/apt,,Ciutat Vella,6,4.5,5,2.0,175.0,3,41.384223,2.16691,2015-01-15 00:10:48.312
73481,383697,Entire home/apt,,Ciutat Vella,0,,4,1.0,116.0,2,41.378224,2.173261,2015-01-14 13:42:38.350
73643,385249,Entire home/apt,,Sants-Montjuïc,0,,6,3.0,146.0,3,41.371963,2.163855,2015-01-14 20:47:13.775
73649,385249,Entire home/apt,,Sants-Montjuïc,0,,6,2.0,218.0,3,41.374965,2.146061,2015-01-14 21:00:32.984
73683,135703,Entire home/apt,,Gràcia,35,4.5,12,4.0,320.0,2,41.405065,2.170811,2015-01-14 23:02:15.974
73692,297545,Entire home/apt,,Eixample,5,4.5,5,2.0,138.0,2,41.391077,2.165209,2015-01-14 23:23:23.461
73693,297545,Entire home/apt,,Sants-Montjuïc,2,4.0,5,2.0,95.0,2,41.371629,2.16591,2015-01-14 23:25:16.866
74562,382031,Private room,,Ciutat Vella,93,4.5,2,1.0,73.0,3,41.382451,2.168218,2015-01-14 16:12:24.872
74649,393285,Private room,,Gràcia,97,5.0,2,1.0,44.0,5,41.419252,2.151089,2015-01-14 19:55:09.569
75003,396363,Entire home/apt,,Eixample,4,4.5,5,2.0,164.0,2,41.404385,2.177773,2015-01-15 00:43:02.363
75411,400154,Entire home/apt,,Sant Martí,2,4.5,6,3.0,131.0,3,41.408251,2.187291,2015-01-14 19:39:50.956
78353,420764,Entire home/apt,,Ciutat Vella,23,5.0,3,1.0,86.0,5,41.386093,2.175535,2015-01-14 14:06:05.330
78810,423664,Entire home/apt,,Ciutat Vella,7,4.0,6,2.0,218.0,3,41.381073,2.179053,2015-01-14 23:18:47.965
79755,429939,Entire home/apt,,Eixample,121,5.0,5,3.0,160.0,3,41.391142,2.150433,2015-01-14 19:20:45.459
80004,431839,Entire home/apt,,Sants-Montjuïc,25,4.5,6,3.0,196.0,2,41.371883,2.166561,2015-01-14 19:01:33.652
80399,170874,Private room,,Ciutat Vella,5,4.5,2,1.0,58.0,5,41.376682,2.168133,2015-01-14 13:59:52.232
81291,95585,Entire home/apt,,Sant Martí,10,5.0,6,2.0,188.0,2,41.404765,2.20264,2015-01-14 19:20:47.967
81315,440825,Entire home/apt,,Ciutat Vella,121,4.5,4,1.0,95.0,2,41.383677,2.181706,2015-01-14 20:27:11.982
81360,286642,Private room,,Ciutat Vella,2,4.0,4,1.0,128.0,3,41.386051,2.182627,2015-01-14 22:55:20.543
83349,14621253,Entire home/apt,,Ciutat Vella,108,5.0,4,1.0,102.0,3,41.385989,2.17946,2015-01-14 19:45:31.402
83403,396363,Entire home/apt,,Eixample,1,1.0,7,3.0,212.0,2,41.39534,2.164758,2015-01-14 22:40:47.759
83613,456067,Entire home/apt,,Ciutat Vella,150,4.5,4,1.0,80.0,2,41.378851,2.177576,2015-01-14 20:06:17.135
85414,423664,Entire home/apt,,Eixample,1,4.0,4,1.0,102.0,3,41.398799,2.173962,2015-01-14 20:35:34.592
86400,474016,Entire home/apt,,Ciutat Vella,94,4.0,6,2.0,73.0,1,41.382122,2.164679,2015-01-14 18:52:49.003
86940,423664,Entire home/apt,,Ciutat Vella,10,4.5,6,2.0,218.0,3,41.382138,2.17886,2015-01-14 20:04:07.036
86972,423664,Entire home/apt,,Eixample,1,,4,1.0,102.0,3,41.398822,2.172745,2015-01-14 21:54:57.265
86975,423664,Entire home/apt,,Eixample,2,5.0,6,4.0,175.0,3,41.381841,2.156189,2015-01-14 22:09:11.115
87334,478603,Private room,,Eixample,1,5.0,1,1.0,51.0,2,41.38652,2.156039,2015-01-14 14:58:10.341
89756,488117,Entire home/apt,,Ciutat Vella,4,4.5,11,3.0,320.0,3,41.377356,2.168799,2015-01-14 20:04:14.253
89776,488151,Entire home/apt,,Eixample,76,5.0,3,2.0,87.0,3,41.390841,2.179107,2015-01-14 20:59:08.335
92425,497450,Entire home/apt,,Eixample,52,5.0,4,2.0,90.0,4,41.385876,2.1679,2015-01-14 13:43:43.219
93379,501022,Entire home/apt,,Ciutat Vella,109,4.5,4,2.0,87.0,2,41.381212,2.167703,2015-01-14 22:21:30.509
95350,507808,Private room,,Sant Martí,24,4.5,1,1.0,87.0,4,41.399018,2.196166,2015-01-14 18:28:47.010
95560,494228,Private room,,Gràcia,155,4.5,2,1.0,17.0,1,41.405862,2.168777,2015-01-14 16:28:50.204
95719,509260,Private room,,Ciutat Vella,73,5.0,2,1.0,73.0,1,41.383897,2.180115,2015-01-14 23:51:51.290
97529,497450,Entire home/apt,,Horta-Guinardó,40,4.5,4,1.0,73.0,5,41.409127,2.166274,2015-01-15 00:38:32.642
98668,131794,Entire home/apt,,Eixample,108,4.5,6,2.0,130.0,1,41.390185,2.172052,2015-01-14 18:00:58.924
99151,423664,Entire home/apt,,Eixample,4,4.5,4,1.0,218.0,3,41.39075,2.163067,2015-01-14 16:48:02.901
99780,423664,Entire home/apt,,Ciutat Vella,1,4.0,4,1.0,146.0,3,41.376604,2.176131,2015-01-14 22:24:12.883
99793,423664,Entire home/apt,,Eixample,8,4.5,8,3.0,262.0,3,41.391185,2.164633,2015-01-14 22:58:10.827
100309,423664,Entire home/apt,,Eixample,5,4.5,6,2.0,233.0,3,41.389439,2.165344,2015-01-14 23:07:32.341
100498,346,Entire home/apt,,Eixample,100,4.5,3,1.0,42.0,3,41.38024,2.146731,2015-01-14 19:38:11.822
100836,529313,Private room,,Gràcia,23,4.5,4,1.0,36.0,2,41.407552,2.158824,2015-01-14 23:44:13.528
101021,529756,Entire home/apt,,Ciutat Vella,20,4.5,4,2.0,335.0,3,41.380306,2.174472,2015-01-14 20:07:03.072
104485,543801,Private room,,Eixample,59,4.5,2,1.0,36.0,2,41.391189,2.156415,2015-01-14 14:56:25.988
106198,550582,Entire home/apt,,Ciutat Vella,167,5.0,2,0.0,65.0,3,41.381028,2.170228,2015-01-14 23:10:06.671
107509,506198,Entire home/apt,,Ciutat Vella,12,4.5,5,3.0,134.0,5,41.386304,2.17736,2015-01-15 00:27:40.715
109462,396363,Entire home/apt,,Gràcia,0,,4,1.0,131.0,2,41.402704,2.167253,2015-01-14 19:49:21.695
110033,396363,Entire home/apt,,Gràcia,6,4.5,4,1.0,131.0,2,41.403682,2.166641,2015-01-14 22:58:29.554
110041,396363,Entire home/apt,,Gràcia,1,5.0,4,1.0,131.0,2,41.402507,2.165077,2015-01-14 23:17:49.955
110098,396363,Entire home/apt,,Ciutat Vella,3,4.5,4,1.0,131.0,2,41.380447,2.179285,2015-01-14 14:09:56.036
111019,569502,Private room,,Sant Martí,37,4.5,1,1.0,51.0,2,41.419465,2.196713,2015-01-14 20:48:52.165
112538,567180,Entire home/apt,,Eixample,9,4.5,8,3.0,130.0,2,41.405491,2.173683,2015-01-14 19:59:19.656
114313,522545,Private room,,Ciutat Vella,7,4.0,4,1.0,80.0,2,41.384818,2.181961,2015-01-14 19:16:21.242
114314,522545,Entire home/apt,,Ciutat Vella,21,4.5,6,3.0,160.0,1,41.385042,2.181468,2015-01-14 19:19:21.287
116102,586787,Private room,,Eixample,85,4.5,3,1.0,51.0,2,41.394181,2.174743,2015-01-14 19:09:07.117
117010,567180,Entire home/apt,,Eixample,18,4.5,8,3.0,159.0,2,41.407455,2.174007,2015-01-14 14:10:15.382
117973,595911,Entire home/apt,,Sant Martí,2,4.5,6,1.0,218.0,4,41.393871,2.189316,2015-01-14 23:08:07.746
118126,454681,Entire home/apt,,Gràcia,100,4.5,3,1.0,87.0,4,41.398825,2.15534,2015-01-14 18:06:51.858
118228,567180,Entire home/apt,,Eixample,2,3.5,5,3.0,159.0,2,41.405928,2.175747,2015-01-14 23:05:57.142
119408,602949,Entire home/apt,,Ciutat Vella,137,4.5,2,1.0,80.0,2,41.378521,2.167181,2015-01-14 18:13:20.603
119546,603336,Private room,,Ciutat Vella,104,5.0,2,1.0,87.0,3,41.379692,2.165318,2015-01-15 00:42:22.413
121169,86814,Entire home/apt,,Sant Martí,3,2.5,2,1.0,92.0,2,41.39089,2.190118,2015-01-14 16:54:05.090
121210,594334,Private room,,Eixample,92,4.5,3,1.0,44.0,1,41.397383,2.183982,2015-01-14 18:38:57.124
122902,615237,Private room,,Ciutat Vella,0,,3,1.0,102.0,3,41.387982,2.180425,2015-01-14 14:19:27.678
125954,474355,Private room,,Eixample,9,4.0,2,1.0,63.0,3,41.389308,2.152218,2015-01-14 13:26:59.075
126510,627612,Entire home/apt,,Ciutat Vella,42,4.5,6,2.0,175.0,1,41.388001,2.175626,2015-01-14 15:21:49.308
126527,627628,Private room,,Sants-Montjuïc,0,,3,1.0,58.0,2,41.373239,2.148515,2015-01-14 16:06:29.754
126836,615805,Private room,,Ciutat Vella,36,4.5,1,1.0,44.0,3,41.382351,2.179275,2015-01-14 18:24:59.618
127010,629489,Entire home/apt,,Ciutat Vella,66,4.5,4,2.0,116.0,1,41.377807,2.173705,2015-01-14 14:49:52.183
127905,632830,Entire home/apt,,Gràcia,103,4.5,4,1.0,86.0,2,41.406679,2.151944,2015-01-14 20:23:51.869
128426,236590,Private room,,Eixample,42,5.0,3,1.0,29.0,2,41.406883,2.176934,2015-01-14 20:46:49.861
128463,635253,Private room,,Sants-Montjuïc,63,5.0,2,1.0,55.0,3,41.372424,2.136366,2015-01-14 22:54:34.898
128489,635306,Private room,,Eixample,0,,4,1.0,146.0,2,41.378023,2.152519,2015-01-14 23:57:38.899
128543,635440,Entire home/apt,,Ciutat Vella,117,4.5,5,1.0,80.0,2,41.378338,2.164111,2015-01-14 14:41:39.383
128689,635967,Entire home/apt,,Eixample,23,5.0,2,,124.0,2,41.382427,2.156839,2015-01-14 21:02:58.165
130227,641496,Private room,,Sant Martí,9,5.0,2,1.0,87.0,1,41.406009,2.212606,2015-01-14 21:17:08.367
130238,641535,Entire home/apt,,Eixample,36,4.5,3,2.0,130.0,2,41.389627,2.171334,2015-01-14 22:07:35.547
131352,646426,Entire home/apt,,Eixample,5,3.5,5,3.0,146.0,7,41.39009,2.149128,2015-01-14 14:22:17.535
132377,650626,Private room,,Horta-Guinardó,1,3.0,2,1.0,86.0,2,41.432791,2.151553,2015-01-14 14:24:05.395
132789,647514,Private room,,Sant Andreu,36,4.0,5,1.0,22.0,2,41.428263,2.189486,2015-01-14 21:25:01.699
133420,655334,Entire home/apt,,Ciutat Vella,24,4.5,3,2.0,726.0,2,41.380156,2.175223,2015-01-14 15:13:32.587
134516,660096,Entire home/apt,,Eixample,93,4.5,4,2.0,92.0,3,41.384943,2.158004,2015-01-14 18:22:55.287
136640,668956,Private room,,Eixample,98,5.0,2,1.0,55.0,1,41.399508,2.184292,2015-01-14 22:12:16.997
136670,610674,Private room,,Les Corts,36,4.5,1,1.0,44.0,3,41.38846,2.123508,2015-01-14 23:28:10.176
137993,674212,Entire home/apt,,Sarrià-Sant Gervasi,7,4.0,8,3.0,291.0,2,41.391928,2.138902,2015-01-14 13:42:37.145
138055,567180,Entire home/apt,,Eixample,9,4.5,6,3.0,130.0,2,41.407643,2.175729,2015-01-14 16:25:19.390
138352,674212,Entire home/apt,,Sarrià-Sant Gervasi,25,5.0,8,3.0,218.0,2,41.391851,2.139257,2015-01-14 18:10:52.974
138538,676323,Private room,,Gràcia,4,5.0,2,1.0,57.0,1,41.408766,2.154241,2015-01-14 15:08:52.600
138950,678020,Entire home/apt,,Eixample,14,4.5,3,2.0,95.0,2,41.383326,2.147421,2015-01-14 22:28:31.276
141054,686428,Entire home/apt,,Ciutat Vella,105,4.5,2,1.0,102.0,2,41.385082,2.179221,2015-01-15 00:50:41.042
142121,620454,Entire home/apt,,Ciutat Vella,13,4.5,4,2.0,73.0,4,41.379695,2.174161,2015-01-14 15:06:13.905
142122,620454,Entire home/apt,,Ciutat Vella,13,4.5,2,1.0,65.0,4,41.379783,2.175294,2015-01-14 15:09:04.970
142361,445671,Entire home/apt,,Sants-Montjuïc,3,4.0,2,1.0,116.0,6,41.372063,2.165021,2015-01-14 14:24:20.900
143357,695632,Private room,,Sarrià-Sant Gervasi,5,4.5,4,1.0,44.0,2,41.396962,2.145759,2015-01-15 00:48:33.601
144801,701493,Entire home/apt,,Ciutat Vella,10,4.5,4,1.0,102.0,3,41.384855,2.180058,2015-01-14 20:20:54.338
145327,703797,Private room,,Nou Barris,6,4.5,2,1.0,33.0,1,41.435438,2.176172,2015-01-14 20:56:46.666
145411,704179,Entire home/apt,,Ciutat Vella,72,4.5,2,1.0,87.0,2,41.383162,2.180683,2015-01-14 13:27:36.925
145759,218684,Entire home/apt,,Eixample,25,5.0,6,3.0,276.0,2,41.394005,2.16385,2015-01-14 17:28:23.246
146304,136853,Entire home/apt,,Gràcia,5,5.0,4,1.0,150.0,3,41.404845,2.15513,2015-01-14 18:52:31.268
146335,136853,Entire home/apt,,Gràcia,7,4.5,6,2.0,211.0,3,41.403386,2.154241,2015-01-14 20:16:29.945
147275,711907,Private room,,Horta-Guinardó,0,,1,1.0,29.0,1,41.423281,2.175061,2015-01-14 16:35:57.487
147644,713364,Entire home/apt,,Ciutat Vella,25,4.5,14,4.0,335.0,3,41.381053,2.173481,2015-01-14 21:54:30.577
148104,594334,Private room,,Eixample,73,4.5,3,1.0,44.0,1,41.396979,2.183801,2015-01-14 19:12:43.801
