room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17301253,1076,20790978,Entire home/apt,,Barcelona,,Eixample,3,4.5,10,4.0,,306.0,,Autèntic Eixample CLXV,2017-04-15 21:50:35.224129,41.381198,2.161231,0101000020E61000009ECF807A334A01407AA69718CBB04440
17757197,1076,54310958,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,1.0,,305.0,,Books 3 Apartment,2017-04-15 21:50:35.214179,41.376677,2.163002,0101000020E6100000F37519FED34D0140E413B2F336B04440
14133729,1076,43259405,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,6,3.0,,273.0,,3 bedrooms next to Las Ramblas,2017-04-15 21:50:34.223389,41.376737,2.171927,0101000020E6100000286552431B600140B91803EB38B04440
11882029,1076,63229593,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,251.0,,Serennia Ramblas-Pl.Catalunya -2 rooms,2017-04-15 21:50:34.221140,41.386044,2.16596,0101000020E6100000A48D23D6E25301409468C9E369B14440
4676687,1076,24001256,Entire home/apt,,Barcelona,,Eixample,5,4.5,8,3.0,,236.0,,3 Bedroom Rambla Apartment (941),2017-04-15 21:50:33.673663,41.388353,2.1673,0101000020E610000066F7E461A1560140D926158DB5B14440
4674360,1076,24001256,Entire home/apt,,Barcelona,,Eixample,3,5.0,6,2.0,,210.0,,Rambla 2 Bedroom Apartment (938),2017-04-15 21:50:33.666484,41.388619,2.166826,0101000020E6100000DFFAB0DEA855014057CD7344BEB14440
4674870,1076,24001256,Entire home/apt,,Barcelona,,Eixample,2,0.0,8,3.0,,276.0,,Central Cozy 3 Bedroom Ap. (939),2017-04-15 21:50:33.664287,41.388662,2.16895,0101000020E61000000B462575025A0140569929ADBFB14440
17264997,1076,116393519,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,4,1.0,,218.0,,Centric and cozy apartment in Raval,2017-04-15 21:50:33.653418,41.380685,2.163687,0101000020E6100000293E3E213B4F0140F4893C49BAB04440
17284066,1076,23287577,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,2.0,,218.0,,Cozy flat in the heart of Barcelona,2017-04-15 21:50:32.795023,41.377431,2.169429,0101000020E6100000AEF36F97FD5A014090BFB4A84FB04440
89756,1076,488117,Entire home/apt,,Barcelona,,Ciutat Vella,9,4.5,9,3.0,,306.0,,"Old town 1, 6minutesfrom Ramblas",2017-04-15 21:50:32.792857,41.378153,2.168943,0101000020E6100000E31A9FC9FE59014030F1475167B04440
4674723,1076,24001256,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,210.0,,Ramblas 2 Bedroom Cozy Flat (965),2017-04-15 21:50:32.783969,41.387229,2.169201,0101000020E61000009E9ACB0D865A0140098849B890B14440
13517526,1076,17751441,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,3.0,,250.0,,High Comfort 3 Bedrooms' Apartment (12)HUTB:008431,2017-04-15 21:50:32.777921,41.382699,2.161431,0101000020E61000000F7C0C569C4A0140209BE447FCB04440
9121541,1076,47526126,Entire home/apt,,Barcelona,,Ciutat Vella,5,4.5,4,0.0,,273.0,,COSY ROOFTOP LOFT w/PVT BIG TERRACE,2017-04-15 21:50:32.773711,41.382104,2.164635,0101000020E61000003737A6272C510140DCD5ABC8E8B04440
13495228,1076,19454883,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,1.0,,273.0,,Cosy Flat in the heart of Raval,2017-04-15 21:50:32.770798,41.377976,2.168276,0101000020E6100000139D6516A158014021567F8461B04440
11194473,1076,55366754,Entire home/apt,,Barcelona,,Ciutat Vella,3,4.5,3,1.0,,289.0,,Penthouse 51b Ramblas,2017-04-15 21:50:31.017680,41.381566,2.171195,0101000020E6100000E6E8F17B9B5E0140FDA19927D7B04440
4349572,1076,3590196,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,2.0,,289.0,,Family 2 Bed Apt in Eixample,2017-04-15 21:50:31.005515,41.386914,2.166304,0101000020E6100000478D093197540140A92EE06586B14440
4676614,1076,24001256,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,236.0,,2 Bedroom Terrace Penthouse (978),2017-04-15 21:50:31.002768,41.38722,2.167252,0101000020E61000005586713788560140B62DCA6C90B14440
4344485,1076,3590196,Entire home/apt,,Barcelona,,Eixample,4,4.5,4,2.0,,301.0,,"Serene 2 Bed/2 Bath Suite, Center",2017-04-15 21:50:31.000187,41.386484,2.166347,0101000020E61000003C4D66BCAD540140B136C64E78B14440
11885430,1076,63229593,Entire home/apt,,Barcelona,,Eixample,3,4.5,8,3.0,,306.0,,Serennia Ramblas-Pl.Catalunya -3 rooms,2017-04-15 21:50:30.992712,41.386948,2.166924,0101000020E61000000C570740DC55014055A0168387B14440
4674552,1076,24001256,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,210.0,,Rambla 2 Bedroom Apartment (964),2017-04-15 21:50:30.988601,41.38702,2.167629,0101000020E6100000B4E386DF4D570140EF7211DF89B14440
16686593,1076,4950474,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,7,3.0,,306.0,,"Ramblas 5, minutes from Ramblas",2017-04-15 21:50:29.631796,41.379306,2.169434,0101000020E6100000CAA48636005B01409A9658198DB04440
16391143,1076,41096865,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,1.0,,218.0,,"ATICO EN RONDA SANT ANTONI, BARCELONA",2017-04-15 21:50:29.625751,41.382921,2.164582,0101000020E610000009151C5E10510140CFF9298E03B14440
18058192,1076,121726865,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,4,1.0,,218.0,,Nice sunny apartment in heart of Barcelona,2017-04-15 21:50:29.610585,41.379921,2.163473,0101000020E6100000693BA6EECA4E014025085740A1B04440
965733,1076,5170597,Entire home/apt,,Barcelona,,Eixample,74,4.5,12,5.0,,251.0,,"Executive Cataluña 4,   5 bedrooms, WIFI",2017-04-15 21:50:28.140578,41.383981,2.161022,0101000020E6100000FA7DFFE6C549014087A4164A26B14440
2464458,1076,1435464,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,222.0,,La Rambla Palace suite 52,2017-04-15 21:50:28.133783,41.383183,2.171703,0101000020E61000002E008DD2A55F01400CB1FA230CB14440
9914165,1076,8130906,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,271.0,,FAMILY APARTMENT NEXT TO RAMBLAS,2017-04-15 21:50:28.128226,41.387126,2.165703,0101000020E6100000EFCA2E185C53014035B742588DB14440
15767010,1076,5081592,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,5,3.0,,273.0,,Lovely 3BR apt. for 5 guests in downtown Barcelona,2017-04-15 21:50:28.123849,41.385434,2.167897,0101000020E6100000A8C5E061DA5701401B62BCE655B14440
5170890,1076,21793560,Entire home/apt,,Barcelona,,Eixample,21,4.5,10,5.0,,306.0,,Victoria City Center 2,2017-04-15 21:50:28.121466,41.387181,2.170998,0101000020E610000086730D33345E0140F850A2258FB14440
11276116,1076,2670655,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,6,2.0,,218.0,,Cool flat in the heart of Barcelona,2017-04-15 21:50:26.877271,41.385695,2.167152,0101000020E61000001DB0ABC953560140889D29745EB14440
6741337,1076,23451615,Entire home/apt,,Barcelona,,Ciutat Vella,31,5.0,6,2.0,,301.0,,"90m2 Céntrico, reformado con estilo",2017-04-15 21:50:25.663281,41.384059,2.165021,0101000020E6100000C939B187F6510140035E66D828B14440
17172536,1076,36434763,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,2.0,,218.0,,Mobile World Congress Perfect Apt,2017-04-15 21:50:24.216503,41.382541,2.165946,0101000020E61000005437177FDB53014088307E1AF7B04440
15698584,1076,55430620,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,8,3.0,,306.0,,AMAZING APARTMENT RAMBLAS VIEW,2017-04-15 21:50:19.737767,41.378832,2.176916,0101000020E6100000F31C91EF526A0140D25625917DB04440
15211102,1076,22141516,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,7,4.0,,306.0,,AMAZING APARTMENT  RAMBLA VIEWS,2017-04-15 21:50:19.734706,41.378308,2.176948,0101000020E6100000A9BD88B6636A014057E883656CB04440
17139896,1076,10278871,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,3.0,,213.0,,Barca Guide Centro 2 Bedroom Apartment 3 Bath,2017-04-15 21:50:19.727014,41.380253,2.176116,0101000020E61000002F6B6281AF6801405B9A5B21ACB04440
16481269,1076,45103314,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,5,2.0,,207.0,,Spacious Private Room/ Apartment,2017-04-15 21:50:19.721779,41.378127,2.175451,0101000020E61000006A6798DA52670140075E2D7766B04440
17140115,1076,10278871,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,3.0,,213.0,,Barca Guide Centro 3 Bedroom Apartment,2017-04-15 21:50:19.719341,41.377766,2.176179,0101000020E610000095EF1989D068014037C5E3A25AB04440
14180555,1076,7561555,Entire home/apt,,Barcelona,,Ciutat Vella,3,4.5,4,1.0,,207.0,,Modern apartment + Ramblas view! King size bed!,2017-04-15 21:50:19.716225,41.37712,2.175182,0101000020E610000071C806D2C56601407155D97745B04440
7766753,1076,40815380,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,2.0,,218.0,,Apartment Catalunya Square,2017-04-15 21:50:19.713702,41.386429,2.174517,0101000020E6100000ACC43C2B69650140ED9C668176B14440
16942152,1076,804332,Entire home/apt,,Barcelona,,Ciutat Vella,3,4.0,5,2.0,,208.0,,Columbus Rambla Apartment,2017-04-15 21:50:19.711447,41.37668,2.17351,0101000020E61000004F3BFC35596301405587DC0C37B04440
838389,1076,4149600,Entire home/apt,,Barcelona,,Ciutat Vella,32,4.5,14,8.0,,218.0,,GOTICO RAMBLERO 1,2017-04-15 21:50:19.705519,41.379083,2.175939,0101000020E610000041BAD8B4526801401BBCAFCA85B04440
3004358,1076,5020114,Entire home/apt,,Barcelona,,Ciutat Vella,16,5.0,6,3.0,,246.0,,stylish flat in heart of medieval quarter,2017-04-15 21:50:18.357400,41.381862,2.174806,0101000020E6100000172829B000660140E6CAA0DAE0B04440
11789844,1076,62789974,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,2.0,,273.0,,Appartment in the Gothic quarter,2017-04-15 21:50:18.353558,41.379504,2.177011,0101000020E61000000F4240BE846A0140C0594A9693B04440
14312666,1076,65793978,Entire home/apt,,Barcelona,,Eixample,2,0.0,4,1.0,,217.0,,Cozzy Apartment in Rambla de Catalunya,2017-04-15 21:50:11.276361,41.389917,2.164062,0101000020E61000007D21E4BCFF4F0140C493DDCCE8B14440
7574593,1076,4498407,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,2.0,,296.0,,AWESOME CITY CENTER APARTMENT 160sq,2017-04-15 21:50:11.270378,41.390715,2.161931,0101000020E61000002AABE97AA24B01404087F9F202B24440
843270,1076,2320210,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,225.0,,Classic Center 3 - Eixample,2017-04-15 21:50:11.266539,41.393626,2.169117,0101000020E6100000C09481035A5A01407A6D365662B24440
11831658,1076,14002195,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,2.0,,263.0,,PASEO DE GRACIA DELUXE APARTMENT. HUTB-009647,2017-04-15 21:50:11.259141,41.392833,2.163396,0101000020E6100000B360E28FA24E014011E50B5A48B24440
16496029,1076,2320210,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,3.0,,273.0,,The Central Place VI,2017-04-15 21:50:11.254023,41.390122,2.16365,0101000020E610000057EC2FBB274F01409DB98784EFB14440
17821926,1076,396363,Entire home/apt,,Barcelona,,Eixample,0,0.0,7,3.0,,273.0,,La Pedrera Paseo de Gracia II (pg22),2017-04-15 21:50:11.251653,41.393693,2.164307,0101000020E6100000EE073C308050014002D53F8864B24440
2329808,1076,9421000,Entire home/apt,,Barcelona,,Eixample,4,4.5,5,2.0,,296.0,,Central Suites Barcelona Blanca,2017-04-15 21:50:11.247779,41.389227,2.164469,0101000020E610000087A5811FD55001402FDCB930D2B14440
2736806,1076,14002195,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,2.0,,273.0,,PASEO GRACIA LUXURY APARTMENT. HUTB-005998,2017-04-15 21:50:11.243736,41.393069,2.164123,0101000020E6100000D82B2CB81F5001402409C21550B24440
886079,1076,4653599,Entire home/apt,,Barcelona,,Eixample,33,4.5,7,3.0,,262.0,,TERRIFIC LOCATION & SHARED TERRACE PLAZA CATALUÑA,2017-04-15 21:50:11.239316,41.392885,2.165212,0101000020E6100000074147AB5A520140630B410E4AB24440
6508853,1076,2210552,Entire home/apt,,Barcelona,,Eixample,0,0.0,2,1.0,,263.0,,1BRM LOCATION LOCATION,2017-04-15 21:50:09.810780,41.392675,2.16256,0101000020E6100000221ADD41EC4C0140787AA52C43B24440
1147333,1076,6289073,Entire home/apt,,Barcelona,,Eixample,38,4.0,6,3.0,,213.0,,LUXURY CENTRAL CITY 3 BEDROOM APARTMENT | EIXAMPLE,2017-04-15 21:50:05.333462,41.396619,2.172822,0101000020E6100000083C3080F061014072FC5069C4B24440
17805929,1076,9245858,Entire home/apt,,Barcelona,,Eixample,0,0.0,8,4.0,,217.0,,NICE Platinum Apartment Barcelona,2017-04-15 21:49:54.514920,41.39392,2.17623,0101000020E6100000B7973446EB680140C39E76F86BB24440
15711695,1076,5878688,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,3.0,,218.0,,"Amplio y elegante, muy céntrico, limpieza diaria",2017-04-15 21:49:44.383478,41.39099,2.163877,0101000020E610000061889CBE9E4F01401288D7F50BB24440
12853408,1076,70229010,Entire home/apt,,Barcelona,,Ciutat Vella,13,5.0,2,1.0,,225.0,,Precioso piso soleado en el centro,2017-04-15 21:49:44.380597,41.380921,2.163929,0101000020E610000089EDEE01BA4F014008AEF204C2B04440
4675380,1076,24001256,Entire home/apt,,Barcelona,,Eixample,8,4.5,8,3.0,,276.0,,Rambla Beautiful Apartment (940),2017-04-15 21:49:44.378621,41.388534,2.168627,0101000020E6100000DEC7D11C5959014029B16B7BBBB14440
5169542,1076,21793560,Entire home/apt,,Barcelona,,Eixample,10,4.5,10,5.0,,306.0,,Victoria City Center 1,2017-04-15 21:49:44.373114,41.388609,2.170089,0101000020E61000005646239F575C014034F790F0BDB14440
4344324,1076,3590196,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,2.0,,289.0,,Classic & Modern 2 Bed in Eixample,2017-04-15 21:49:44.369356,41.386672,2.164806,0101000020E6100000037AE1CE85510140B323D5777EB14440
5028394,1076,16583473,Entire home/apt,,Barcelona,,Ciutat Vella,28,4.5,5,2.0,,219.0,,GREAT LOCATION APARTMENT WIFI,2017-04-15 21:49:44.365077,41.383783,2.171801,0101000020E61000005B5CE333D95F014061E124CD1FB14440
4648386,1076,24001256,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,263.0,,Plaza Catalunya Terrace Attic (249),2017-04-15 21:49:44.362975,41.389472,2.171237,0101000020E6100000D5EB1681B15E0140965AEF37DAB14440
16400017,1076,24001256,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,6,2.0,,273.0,,Centric Apartment (211),2017-04-15 21:49:42.691552,41.38319,2.167493,0101000020E6100000AF78EA9106570140BE13B35E0CB14440
15625103,1076,7523022,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,2.0,,273.0,,Beautiful sunny 2 bedrooms in the old town,2017-04-15 21:49:42.685471,41.378994,2.173369,0101000020E61000002E1F49490F630140ABB019E082B04440
16399088,1076,24001256,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,2.0,,273.0,,Centric Apartment ( 215 ),2017-04-15 21:49:42.683325,41.381946,2.167002,0101000020E6100000C8EE022505560140446B459BE3B04440
4675764,1076,24001256,Entire home/apt,,Barcelona,,Eixample,2,0.0,8,3.0,,276.0,,3 Bedroom Superior Apartament (963),2017-04-15 21:49:42.676501,41.388961,2.168373,0101000020E61000003A3C84F1D3580140B1355B79C9B14440
17584978,1076,8200781,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,6,3.0,,218.0,,Lovely apartment in the centre of barcelona,2017-04-15 21:49:42.668111,41.387072,2.172651,0101000020E61000003CF9F4D896610140429946938BB14440
4675490,1076,24001256,Entire home/apt,,Barcelona,,Eixample,16,4.5,8,3.0,,276.0,,3 Bedroom Superior Apartament (962),2017-04-15 21:49:42.662542,41.388948,2.168518,0101000020E6100000734C16F71F5901401CEC4D0CC9B14440
15063931,1076,4064440,Entire home/apt,,Barcelona,,Ciutat Vella,10,4.5,8,4.0,,213.0,,SPACIOUS BOUTIQUE APARTMENT NEXT TO RAMBLAS,2017-04-15 21:49:42.657654,41.38302,2.165119,0101000020E6100000F69507E92952014062DBA2CC06B14440
9582439,1076,748500,Entire home/apt,,Barcelona,,Ciutat Vella,3,4.5,6,3.0,,218.0,,"Family, Big & Central apt",2017-04-15 21:49:41.650366,41.380695,2.168629,0101000020E6100000EA4141295A59014018601F9DBAB04440
575139,1076,1354169,Entire home/apt,,Barcelona,,Ciutat Vella,5,4.5,8,3.0,,273.0,,Art Nouveau Luxury Apartment BCN,2017-04-15 21:49:41.645770,41.3846,2.166893,0101000020E61000005C7347FFCB5501405305A3923AB14440
2743922,1076,14002195,Entire home/apt,,Barcelona,,Eixample,2,0.0,6,3.0,,273.0,,PAU CLARIS TERRACE APARTMENT. HUTB-005995,2017-04-15 21:49:41.640219,41.392121,2.168231,0101000020E61000001363997E8958014094895B0531B24440
1859946,1076,9703174,Entire home/apt,,Barcelona,,Eixample,4,5.0,8,2.0,,213.0,,SILVER APARTMENT GIR80,2017-04-15 21:49:41.635031,41.395711,2.171358,0101000020E610000085436FF1F05E01406FD575A8A6B24440
9210261,1076,10044989,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,5,2.0,,273.0,,DELUXE PENTHOUSE ON THE RAMBLAS,2017-04-15 21:49:41.617781,41.381026,2.17375,0101000020E6100000A4703D0AD76301407D76C075C5B04440
14623889,1076,8130906,Entire home/apt,,Barcelona,,Eixample,4,5.0,4,2.0,,296.0,,2-BEDROOM NEAR LAS RAMBLAS,2017-04-15 21:49:40.288343,41.386739,2.166868,0101000020E6100000CEFDD5E3BE5501403B8BDEA980B14440
15726949,1076,5878688,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,273.0,,"Super vistas, elegante, central, limpieza diaria",2017-04-15 21:49:40.286207,41.389856,2.165521,0101000020E6100000E4688EACFC5201401F1329CDE6B14440
11998381,1076,64050315,Entire home/apt,,Barcelona,,Eixample,3,4.5,8,3.0,,235.0,,"3 double bedrooms, 2 bathrooms",2017-04-15 21:49:40.280625,41.39314,2.170783,0101000020E6100000C0B33D7AC35D0140EE5F596952B24440
2090845,1076,2439400,Entire home/apt,,Barcelona,,Eixample,13,4.0,10,4.0,,241.0,,Plaza Cataluña Family/Urquinaona,2017-04-15 21:49:40.272526,41.390494,2.173232,0101000020E610000023F77475C762014061A417B5FBB14440
17854559,1076,34915427,Entire home/apt,,Barcelona,,Eixample,0,0.0,10,3.0,,282.0,,traditional catalonia,2017-04-15 21:49:40.270542,41.385895,2.166657,0101000020E61000001E32E543505501404F58E20165B14440
4691263,1076,2439400,Entire home/apt,,Barcelona,,Eixample,12,4.5,10,4.0,,296.0,,Plaza Catalunya Bliss,2017-04-15 21:49:40.268435,41.387052,2.165782,0101000020E6100000B01F628385530140FAEC80EB8AB14440
4685073,1076,14871323,Entire home/apt,,Barcelona,,Eixample,13,5.0,8,4.0,,251.0,,Amazing apartment with terrace,2017-04-15 21:49:40.265733,41.387652,2.166021,0101000020E6100000FF976BD102540140501DAB949EB14440
4344263,1076,3590196,Entire home/apt,,Barcelona,,Eixample,2,0.0,2,1.0,,258.0,,Romantic 1 Bed Penthouse + Terrace,2017-04-15 21:49:40.257280,41.386523,2.164614,0101000020E6100000BFB51325215101406E13EE9579B14440
6843115,1076,34915427,Entire home/apt,,Barcelona,,Eixample,8,4.0,10,3.0,,282.0,,TRADITIONAL CATALONIA,2017-04-15 21:49:38.947472,41.38581,2.168097,0101000020E610000019726C3D43580140213CDA3862B14440
17458847,1076,43326493,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,258.0,,Citadines Barcelona Ramblas,2017-04-15 21:49:38.940638,41.384596,2.172605,0101000020E61000003602F1BA7E610140121615713AB14440
12277967,1076,59317222,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,1.0,,241.0,,MIDTOWN APARTMENT 1 BEDROOM 1 BATH,2017-04-15 21:49:37.952587,41.392164,2.172696,0101000020E61000003C33C170AE6101409355116E32B24440
18152308,1076,9126571,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,7,3.0,,218.0,,Perfecto apartamento en plena rambla Cataluña,2017-04-15 21:49:37.932760,41.384497,2.170886,0101000020E610000009C1AA7AF95D01407F349C3237B14440
2744359,1076,14002195,Entire home/apt,,Barcelona,,Eixample,8,5.0,5,2.0,,273.0,,CASPE TERRACE APARTMENT. HUTB-005994,2017-04-15 21:49:37.930196,41.391007,2.170648,0101000020E6100000C005D9B27C5D0140E8C072840CB24440
12978453,1076,8130906,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,2.0,,296.0,,BOUTIQUE CITY CENTER APARTMENT,2017-04-15 21:49:36.584687,41.392195,2.169593,0101000020E6100000520B2593535B0140CE531D7233B24440
17260838,1076,116285350,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,0.0,,240.0,,Luxury and central flat with balcony,2017-04-15 21:49:36.582240,41.392389,2.169542,0101000020E610000030630AD6385B0140B32781CD39B24440
12377020,1076,54310958,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,240.0,,* Paseo de Gracia 2 Bedroom Apt *,2017-04-15 21:49:36.579429,41.391454,2.16864,0101000020E61000002861A6ED5F590140B7F1272A1BB24440
11618889,1076,59317222,Entire home/apt,,Barcelona,,Eixample,9,5.0,4,1.0,,241.0,,MIDTOWN APARTMENT 1 BEDROOM 1 BATH,2017-04-15 21:49:36.568946,41.390295,2.172756,0101000020E61000009180D1E5CD6101406B65C22FF5B14440
11997998,1076,64050315,Entire home/apt,,Barcelona,,Eixample,3,3.5,8,3.0,,208.0,,"3 bedroom & Central, family stay!",2017-04-15 21:49:36.561299,41.392687,2.170866,0101000020E610000098FC4FFEEE5D01403D484F9143B24440
15699806,1076,101364651,Entire home/apt,,Barcelona,,Eixample,2,0.0,6,3.0,,284.0,,THE BEST LOCATION IN TOWN,2017-04-15 21:49:36.558134,41.386859,2.168282,0101000020E6100000350BB43BA4580140E694809884B14440
5081874,1076,5314041,Entire home/apt,,Barcelona,,Eixample,5,4.5,8,4.0,,296.0,,"FANTASTICAS VISTAS,DISEÑO DE LUJO !",2017-04-15 21:49:35.606236,41.39403,2.172264,0101000020E6100000A439B2F2CB6001404AD235936FB24440
3966264,1076,20555536,Entire home/apt,,Barcelona,,Eixample,16,5.0,4,2.0,,246.0,,Barcelona center penthouse solarium,2017-04-15 21:49:35.603582,41.388908,2.168926,0101000020E6100000828DEBDFF55901408E93C2BCC7B14440
11334487,1076,59317222,Entire home/apt,,Barcelona,,Eixample,16,5.0,4,2.0,,306.0,,MIDTOWN APARTMENT 2 BEDROOM 2 BATH,2017-04-15 21:49:35.598935,41.39095,2.172622,0101000020E6100000978FA4A487610140832F4CA60AB24440
3110723,1076,1405013,Entire home/apt,,Barcelona,,Eixample,1,0.0,8,3.0,,218.0,,Midtown Luxury Apartment V,2017-04-15 21:49:35.595342,41.392727,2.171699,0101000020E6100000170CAEB9A35F0140CBA0DAE044B24440
13475449,1076,16695770,Entire home/apt,,Barcelona,,Eixample,16,5.0,6,3.0,,218.0,,"Three rooms, luxury, Plaza Catalunya",2017-04-15 21:49:32.987929,41.388964,2.171074,0101000020E61000003691990B5C5E014022A98592C9B14440
5846369,1076,29890774,Entire home/apt,,Barcelona,,Eixample,4,2.5,8,4.0,,232.0,,Apt. grande y lujoso en Ronda de Sant Pere.,2017-04-15 21:49:32.959100,41.390322,2.173846,0101000020E6100000C652245F0964014064744012F6B14440
261750,1076,1369675,Entire home/apt,,Barcelona,,Gràcia,7,3.5,14,5.0,,246.0,,Deluxe 5 Bedroom Gracia Flat - Bonavista,2017-04-15 21:49:24.634376,41.398085,2.158388,0101000020E61000007BA180ED604401409B030473F4B24440
15354395,1076,97946425,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,0,0.0,6,4.0,,235.0,,APTO. PRINCIPAL 1,2017-04-15 21:49:23.493321,41.398175,2.146678,0101000020E61000006D57E883652C0140DB8AFD65F7B24440
4647866,1076,24001256,Entire home/apt,,Barcelona,,Eixample,2,0.0,6,3.0,,303.0,,Amazing Central Penthouse (983),2017-04-15 21:49:17.456944,41.397643,2.174688,0101000020E6100000790778D2C2650140DE3D40F7E5B24440
1490568,1076,7970274,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,273.0,,Penthouse ,2017-04-15 21:49:17.454631,41.39906,2.163736,0101000020E6100000406CE9D1544F01402592E86514B34440
11424486,1076,18038725,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,301.0,,Artistic 2 bedroom flat in central BCN,2017-04-15 21:49:16.769103,41.397733,2.173917,0101000020E610000059BF99982E6401401EC539EAE8B24440
17303684,1076,34104245,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,301.0,,Luxury 2 bedroom Apartment in Paseo de Gracia,2017-04-15 21:49:07.596025,41.396826,2.159967,0101000020E61000008C834BC79C470140EB19C231CBB24440
3444310,1076,6283549,Entire home/apt,,Barcelona,,Eixample,109,5.0,11,5.0,,213.0,,Casa Sagrera B&W | Eixample | BCN,2017-04-15 21:49:07.592453,41.391066,2.174121,0101000020E6100000E15F048D99640140ED4960730EB24440
13965066,1076,10287576,Entire home/apt,,Barcelona,,Eixample,10,5.0,5,3.0,,241.0,,Miró 21 - Eixample Deluxe - 3 BR Apartment,2017-04-15 21:49:07.581514,41.391922,2.158518,0101000020E61000005E9ECE15A54401409D4A06802AB24440
10824605,1076,5878688,Entire home/apt,,Barcelona,,Eixample,17,5.0,8,4.0,,250.0,,"Central y elegante 4 dormitorios 4 baños, terraza",2017-04-15 21:49:07.573945,41.389892,2.157984,0101000020E610000082548A1D8D4301406C7C26FBE7B14440
14834294,1076,21825503,Entire home/apt,,Barcelona,,Eixample,2,0.0,4,2.0,,213.0,,Apartamento de lujo con terraza enorme 31,2017-04-15 21:49:06.615378,41.392012,2.159272,0101000020E61000001D59F96530460140DDD1FF722DB24440
15793896,1076,21945070,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,3.0,,218.0,,The right apartment to explore BCN. Diagonal 405,2017-04-15 21:49:06.609362,41.395643,2.156929,0101000020E6100000145AD6FD6341014017F2086EA4B24440
18012071,1076,2897457,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,213.0,,"100m2 Designer Loft with a terrace, very central",2017-04-15 21:49:06.603296,41.38695,2.159367,0101000020E6100000397EA83462460140F697DD9387B14440
2952788,1076,15035807,Entire home/apt,,Barcelona,,Eixample,6,5.0,7,4.0,,306.0,,Luxury apartment Barcelona centre,2017-04-15 21:49:06.600234,41.395247,2.165862,0101000020E61000007731CD74AF530140CA6B257497B24440
15727743,1076,5878688,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,3.0,,296.0,,"Spacious, stylish, great views. AC, daily cleaning",2017-04-15 21:49:06.593935,41.3907,2.164588,0101000020E61000002C836A83135101400B46257502B24440
