room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12331935,41933599,Shared room,,Eixample,0,0.0,6,1.0,231.0,,41.387658,2.167093,2017-01-19 06:22:00.617614
12331794,41933599,Shared room,,Eixample,0,0.0,5,1.0,193.0,,41.387023,2.167047,2017-01-19 06:21:59.412788
12331497,41933599,Shared room,,Eixample,0,0.0,4,1.0,153.0,,41.386288,2.165477,2017-01-19 06:21:58.199431
8038735,29777555,Shared room,,Sants-Montjuïc,3,5.0,4,1.0,165.0,,41.372609,2.165947,2017-01-19 06:21:58.196177
16732557,110952094,Shared room,,Eixample,0,0.0,2,1.0,136.0,,41.394323,2.164356,2017-01-19 06:21:57.039641
7965130,41807465,Shared room,,Eixample,4,4.5,8,1.0,137.0,,41.392055,2.154293,2017-01-19 06:21:57.036821
6259148,19840403,Shared room,,Sant Martí,1,0.0,2,1.0,110.0,,41.412873,2.188074,2017-01-19 06:21:55.963354
7086254,37143874,Shared room,,Sants-Montjuïc,0,0.0,4,1.0,121.0,,41.373105,2.163923,2017-01-19 06:21:55.960263
10080584,3061081,Shared room,,Eixample,0,0.0,1,1.0,110.0,,41.398367,2.180588,2017-01-19 06:21:55.957146
9994799,8538802,Shared room,,Eixample,0,0.0,3,1.0,94.0,,41.384249,2.158137,2017-01-19 06:21:54.554667
7968315,41807465,Shared room,,Eixample,18,4.0,4,1.0,83.0,,41.393532,2.152668,2017-01-19 06:21:54.552385
15748124,101784868,Shared room,,Ciutat Vella,0,0.0,1,1.0,101.0,,41.387084,2.179327,2017-01-19 06:21:54.547644
8874644,15123933,Shared room,,Eixample,22,4.5,4,1.0,101.0,,41.390512,2.173331,2017-01-19 06:21:54.540813
9250776,47970510,Shared room,,Eixample,0,0.0,2,1.0,71.0,,41.384898,2.148542,2017-01-19 06:21:54.017878
8159707,29850665,Shared room,,Nou Barris,12,4.5,3,1.0,71.0,,41.442024,2.176363,2017-01-19 06:21:54.012383
7659473,40202792,Shared room,,Sant Martí,0,0.0,2,1.0,77.0,,41.395045,2.193919,2017-01-19 06:21:54.009543
7006472,36213611,Shared room,,Eixample,0,0.0,1,1.0,76.0,,41.396782,2.174835,2017-01-19 06:21:54.004260
6638779,34746872,Shared room,,Eixample,0,0.0,2,1.0,82.0,,41.38035,2.149504,2017-01-19 06:21:54.000666
13344683,47059252,Shared room,,Ciutat Vella,0,0.0,10,1.0,55.0,,41.384738,2.179719,2017-01-19 06:21:52.922348
14369103,2489450,Shared room,,Sarrià-Sant Gervasi,0,0.0,3,1.0,55.0,,41.40587,2.147004,2017-01-19 06:21:52.920016
13725931,80257610,Shared room,,Sants-Montjuïc,3,4.0,2,1.0,62.0,,41.372206,2.162963,2017-01-19 06:21:52.914928
7832096,26013994,Shared room,,Ciutat Vella,0,0.0,1,1.0,44.0,,41.37943,2.176618,2017-01-19 06:21:52.912075
11597192,267921,Shared room,,Sarrià-Sant Gervasi,0,0.0,1,1.0,44.0,,41.394578,2.124363,2017-01-19 06:21:52.909346
14396580,36607755,Shared room,,Sant Martí,0,0.0,1,1.0,55.0,,41.39148,2.188034,2017-01-19 06:21:52.906991
14726335,39222012,Shared room,,Eixample,1,0.0,2,1.0,44.0,,41.382899,2.163541,2017-01-19 06:21:52.903864
13864650,2130870,Shared room,,Ciutat Vella,6,4.0,2,1.0,44.0,,41.380556,2.189145,2017-01-19 06:21:52.273945
14105222,17217105,Shared room,,Eixample,0,0.0,2,1.0,55.0,,41.381672,2.152825,2017-01-19 06:21:52.271236
5734382,29735245,Shared room,,Ciutat Vella,51,4.5,2,1.0,55.0,,41.378853,2.178555,2017-01-19 06:21:52.266906
6376013,32665441,Shared room,,Eixample,0,0.0,2,1.0,44.0,,41.389648,2.156022,2017-01-19 06:21:52.264201
16110378,10966292,Shared room,,Eixample,1,0.0,2,1.0,43.0,,41.390393,2.155961,2017-01-19 06:21:52.261971
7840689,26013994,Shared room,,Ciutat Vella,0,0.0,1,1.0,44.0,,41.380605,2.176322,2017-01-19 06:21:52.256394
16377112,103543760,Shared room,,Ciutat Vella,0,0.0,2,1.0,60.0,,41.37946,2.190078,2017-01-19 06:21:52.253902
15436697,98983671,Shared room,,Nou Barris,3,0.0,3,1.0,55.0,,41.440966,2.179094,2017-01-19 06:21:52.249534
12145956,20649977,Shared room,,Eixample,2,0.0,2,1.0,44.0,,41.383334,2.154299,2017-01-19 06:21:52.246921
15264530,96659581,Shared room,,Ciutat Vella,18,4.5,4,1.0,44.0,,41.38026,2.176017,2017-01-19 06:21:52.244448
9275394,7501230,Shared room,,Ciutat Vella,24,5.0,2,1.0,44.0,,41.381016,2.17738,2017-01-19 06:21:52.241126
4627938,23968212,Shared room,,Eixample,14,4.5,10,1.0,54.0,,41.391617,2.162516,2017-01-19 06:21:52.238294
11147546,57949759,Shared room,,Horta-Guinardó,15,4.5,2,1.0,44.0,,41.412276,2.16454,2017-01-19 06:21:52.235359
8516038,12116844,Shared room,,Ciutat Vella,0,0.0,2,1.0,55.0,,41.381474,2.176998,2017-01-19 06:21:52.233004
9862962,28013627,Shared room,,Ciutat Vella,27,4.5,1,1.0,55.0,,41.387717,2.180169,2017-01-19 06:21:52.229835
15284461,96798523,Shared room,,Eixample,1,0.0,2,1.0,43.0,,41.379901,2.162554,2017-01-19 06:21:52.227390
6092391,1033682,Shared room,,Eixample,73,4.5,2,1.0,49.0,,41.403258,2.177571,2017-01-19 06:21:52.223811
15013369,94751180,Shared room,,Sants-Montjuïc,1,0.0,8,1.0,24.0,,41.373757,2.129161,2017-01-19 06:21:49.782669
14160614,85633363,Shared room,,Ciutat Vella,0,0.0,1,1.0,28.0,,41.390427,2.182094,2017-01-19 06:21:49.777192
14145796,51646713,Shared room,,Ciutat Vella,0,0.0,1,1.0,28.0,,41.378227,2.174141,2017-01-19 06:21:49.773756
16552543,46914366,Shared room,,Sants-Montjuïc,0,0.0,9,1.0,26.0,,41.373185,2.165882,2017-01-19 06:21:49.771455
6633576,34721849,Shared room,,Sants-Montjuïc,38,3.5,2,1.0,18.0,,41.371817,2.143013,2017-01-19 06:21:49.768868
7248807,32727836,Shared room,,Sants-Montjuïc,33,4.0,12,1.0,28.0,,41.372847,2.157184,2017-01-19 06:21:49.765943
15600655,11897267,Shared room,,Sants-Montjuïc,0,0.0,4,1.0,22.0,,41.373056,2.141656,2017-01-19 06:21:49.188010
5868129,17925327,Shared room,,Sants-Montjuïc,21,4.5,6,1.0,18.0,,41.375855,2.134314,2017-01-19 06:21:49.185431
14957360,32727836,Shared room,,Sants-Montjuïc,9,3.0,12,1.0,28.0,,41.374471,2.158262,2017-01-19 06:21:49.183201
7291604,38186748,Shared room,,Sants-Montjuïc,19,5.0,1,1.0,26.0,,41.37539,2.14661,2017-01-19 06:21:49.180473
16307921,7778897,Shared room,,Gràcia,0,0.0,6,1.0,28.0,,41.412927,2.15628,2017-01-19 06:21:49.178415
15401121,41657332,Shared room,,Eixample,2,0.0,1,1.0,33.0,,41.387109,2.170089,2017-01-19 06:21:49.176044
7709267,40498014,Shared room,,Gràcia,0,0.0,1,1.0,33.0,,41.403227,2.168058,2017-01-19 06:21:49.173226
8303693,32953353,Shared room,,Eixample,0,0.0,1,1.0,28.0,,41.379874,2.156073,2017-01-19 06:21:49.169446
13259018,74623239,Shared room,,Eixample,2,0.0,1,1.0,38.0,,41.394383,2.16618,2017-01-19 06:21:49.167034
12886647,38192178,Shared room,,Gràcia,5,4.5,2,1.0,33.0,,41.403525,2.157035,2017-01-19 06:21:49.162539
16648519,107251505,Shared room,,Eixample,0,0.0,5,1.0,15.0,,41.392691,2.162399,2017-01-19 06:21:49.160360
12514138,67775250,Shared room,,Eixample,16,4.5,2,1.0,16.0,,41.387078,2.151224,2017-01-19 06:21:49.158047
13341843,9025180,Shared room,,Gràcia,9,4.0,8,1.0,24.0,,41.408877,2.159463,2017-01-19 06:21:49.153660
7159061,19512522,Shared room,,Sant Andreu,4,4.0,4,1.0,16.0,,41.434184,2.20694,2017-01-19 06:21:48.149103
12006497,64212374,Shared room,,Sants-Montjuïc,8,4.0,10,1.0,22.0,,41.372971,2.168543,2017-01-19 06:21:48.146321
7233811,9025180,Shared room,,Eixample,28,3.5,7,1.0,23.0,,41.37834,2.155365,2017-01-19 06:21:48.143216
6255458,32496012,Shared room,,Eixample,9,4.0,2,1.0,27.0,,41.393496,2.170003,2017-01-19 06:21:48.139963
3826757,17969704,Shared room,,Horta-Guinardó,16,4.0,1,1.0,13.0,,41.438174,2.15643,2017-01-19 06:21:48.133084
5047327,13332406,Shared room,,Horta-Guinardó,6,4.0,16,1.0,20.0,,41.427009,2.16944,2017-01-19 06:21:48.129752
11509780,9807665,Shared room,,Eixample,2,0.0,1,1.0,28.0,,41.408052,2.177669,2017-01-19 06:21:48.126794
12032919,64212374,Shared room,,Sants-Montjuïc,5,4.0,6,1.0,29.0,,41.372255,2.168686,2017-01-19 06:21:48.122371
12284317,64212374,Shared room,,Sants-Montjuïc,12,4.0,16,1.0,22.0,,41.373472,2.170715,2017-01-19 06:21:48.120117
12017913,64212374,Shared room,,Sants-Montjuïc,7,4.0,12,1.0,22.0,,41.37236,2.169215,2017-01-19 06:21:48.117482
13342981,9025180,Shared room,,Gràcia,7,4.0,8,1.0,23.0,,41.407243,2.160839,2017-01-19 06:21:48.114393
15281619,12178504,Shared room,,Ciutat Vella,2,0.0,2,1.0,22.0,,41.377805,2.19009,2017-01-19 06:21:48.112097
14352270,61367530,Shared room,,Gràcia,0,0.0,2,1.0,38.0,,41.401555,2.152076,2017-01-19 06:21:48.109766
12018424,64212374,Shared room,,Sants-Montjuïc,11,4.0,12,1.0,24.0,,41.373268,2.170138,2017-01-19 06:21:48.107445
14602470,39222012,Shared room,,Eixample,7,3.0,2,1.0,38.0,,41.380671,2.16323,2017-01-19 06:21:48.104988
15045744,94751180,Shared room,,Sants-Montjuïc,1,0.0,6,1.0,22.0,,41.373569,2.130737,2017-01-19 06:21:48.099861
12004763,14471765,Shared room,,Sants-Montjuïc,1,0.0,1,1.0,28.0,,41.372818,2.141042,2017-01-19 06:21:47.399449
16529123,108682562,Shared room,,Eixample,0,0.0,8,1.0,11.0,,41.391608,2.160789,2017-01-19 06:21:47.395375
16308087,7778897,Shared room,,Gràcia,0,0.0,3,1.0,28.0,,41.411579,2.157052,2017-01-19 06:21:47.393200
13243959,7181095,Shared room,,Sarrià-Sant Gervasi,9,4.0,1,1.0,11.0,,41.399271,2.150103,2017-01-19 06:21:47.387351
6128420,15892125,Shared room,,Sant Martí,26,4.5,2,1.0,11.0,,41.411109,2.193252,2017-01-19 06:21:47.383699
12004550,14471765,Shared room,,Sants-Montjuïc,0,0.0,1,1.0,19.0,,41.372968,2.142243,2017-01-19 06:21:47.380025
12004282,14471765,Shared room,,Sants-Montjuïc,0,0.0,1,1.0,28.0,,41.374927,2.140853,2017-01-19 06:21:47.377988
10079912,14471765,Shared room,,Sants-Montjuïc,3,3.5,1,1.0,28.0,,41.37347,2.142795,2017-01-19 06:21:47.375738
16007951,2407960,Shared room,,Eixample,6,4.0,10,1.0,13.0,,41.388189,2.166046,2017-01-19 06:21:47.373411
12018438,64212374,Shared room,,Sants-Montjuïc,9,4.0,6,1.0,29.0,,41.373335,2.170512,2017-01-19 06:21:47.371189
12033127,64212374,Shared room,,Sants-Montjuïc,6,4.0,4,1.0,32.0,,41.372717,2.169144,2017-01-19 06:21:47.367984
8978429,46914366,Shared room,,Sants-Montjuïc,1,0.0,1,1.0,11.0,,41.373491,2.165997,2017-01-19 06:21:47.360669
7365603,15892125,Shared room,,Sant Martí,7,3.5,1,1.0,11.0,,41.411105,2.194479,2017-01-19 06:21:46.599886
6128422,15892125,Shared room,,Sant Martí,14,4.0,2,1.0,11.0,,41.410099,2.193706,2017-01-19 06:21:46.597112
15984149,49392522,Shared room,,Sant Martí,0,0.0,1,1.0,28.0,,41.390308,2.184526,2017-01-19 06:21:46.593898
7930871,41807465,Shared room,,Eixample,38,4.5,6,1.0,24.0,,41.391746,2.153137,2017-01-19 06:21:46.591626
15639491,49392522,Shared room,,Sant Martí,0,0.0,1,1.0,33.0,,41.389955,2.184761,2017-01-19 06:21:46.588982
7929911,41807465,Shared room,,Eixample,29,4.5,8,1.0,23.0,,41.393117,2.154236,2017-01-19 06:21:46.586174
12005600,14471765,Shared room,,Sants-Montjuïc,0,0.0,1,1.0,28.0,,41.374527,2.141853,2017-01-19 06:21:46.582602
6868438,15892125,Shared room,,Sant Martí,41,4.0,1,1.0,11.0,,41.410343,2.194944,2017-01-19 06:21:46.579527
8666693,44913823,Shared room,,Gràcia,20,4.5,1,1.0,21.0,,41.398817,2.158036,2017-01-19 06:21:46.576560
9535215,49392522,Shared room,,Sant Martí,7,4.0,1,1.0,16.0,,41.392025,2.183365,2017-01-19 06:21:46.573399
12002534,14471765,Shared room,,Sants-Montjuïc,3,4.0,1,1.0,28.0,,41.374531,2.141329,2017-01-19 06:21:46.571187
16528371,108682562,Shared room,,Eixample,0,0.0,6,1.0,11.0,,41.392403,2.160186,2017-01-19 06:21:46.569153
6143403,15892125,Shared room,,Sant Martí,37,4.0,1,1.0,11.0,,41.412159,2.194745,2017-01-19 06:21:46.566967
8535939,44913823,Shared room,,Gràcia,56,4.5,1,1.0,20.0,,41.399344,2.157804,2017-01-19 06:21:46.564867
14104582,41807465,Shared room,,Eixample,6,4.5,6,1.0,24.0,,41.391153,2.15437,2017-01-19 06:21:46.562872
8745852,44913823,Shared room,,Gràcia,43,4.5,1,1.0,20.0,,41.397824,2.156858,2017-01-19 06:21:46.560650
8626546,44913823,Shared room,,Gràcia,59,4.5,1,1.0,21.0,,41.397185,2.157227,2017-01-19 06:21:46.557410
15639337,49392522,Shared room,,Sant Martí,2,0.0,1,1.0,28.0,,41.390398,2.184708,2017-01-19 06:21:46.554300
7567506,16137439,Shared room,,Ciutat Vella,0,0.0,1,1.0,16.0,,41.382062,2.18224,2017-01-19 06:21:45.816652
16253068,27416435,Shared room,,Gràcia,1,0.0,2,1.0,19.0,,41.403052,2.152075,2017-01-19 06:21:45.814032
7534974,36125503,Shared room,,Eixample,11,3.5,2,1.0,32.0,,41.37838,2.153454,2017-01-19 06:21:45.810711
12004864,14471765,Shared room,,Sants-Montjuïc,1,0.0,1,1.0,28.0,,41.374508,2.140874,2017-01-19 06:21:45.808334
15980688,83809687,Shared room,,Horta-Guinardó,0,0.0,4,1.0,15.0,,41.42325,2.173995,2017-01-19 06:21:45.806124
11507661,9807665,Shared room,,Sant Andreu,0,0.0,3,1.0,16.0,,41.422211,2.181354,2017-01-19 06:21:45.801744
13061851,7778897,Shared room,,Gràcia,11,5.0,3,1.0,28.0,,41.411494,2.156122,2017-01-19 06:21:45.799025
12996563,71185958,Shared room,,Sant Martí,5,4.5,2,1.0,22.0,,41.395056,2.194516,2017-01-19 06:21:45.796772
14397410,77633060,Shared room,,Sants-Montjuïc,4,4.0,4,1.0,19.0,,41.378029,2.142014,2017-01-19 06:21:45.792015
7930782,41807465,Shared room,,Eixample,25,4.5,6,1.0,24.0,,41.393219,2.153144,2017-01-19 06:21:45.789184
3684162,17514775,Shared room,,Gràcia,28,5.0,2,1.0,36.0,,41.411146,2.151269,2017-01-19 06:21:45.783016
16000589,82801558,Shared room,,Ciutat Vella,0,0.0,1,1.0,24.0,,41.381664,2.172811,2017-01-19 06:21:45.780350
15297195,9196243,Shared room,,Sarrià-Sant Gervasi,0,0.0,1,1.0,24.0,,41.403316,2.147337,2017-01-19 06:21:45.774007
16269510,96659581,Shared room,,Ciutat Vella,2,0.0,2,1.0,33.0,,41.379931,2.175635,2017-01-19 06:21:45.768584
6294064,9057850,Shared room,,Eixample,22,4.0,1,1.0,20.0,,41.381919,2.157783,2017-01-19 06:21:44.495298
8666411,44913823,Shared room,,Gràcia,35,4.0,1,1.0,21.0,,41.399019,2.158565,2017-01-19 06:21:44.488577
16135355,99177915,Shared room,,Eixample,0,0.0,4,1.0,11.0,,41.398527,2.176647,2017-01-19 06:21:44.479250
14628849,90800494,Shared room,,Ciutat Vella,3,2.5,2,1.0,28.0,,41.379081,2.165429,2017-01-19 06:21:44.477227
16374812,2407960,Shared room,,Eixample,0,0.0,5,1.0,14.0,,41.388237,2.165804,2017-01-19 06:21:44.475118
7167989,35192439,Shared room,,Sarrià-Sant Gervasi,0,0.0,1,1.0,38.0,,41.39806,2.138573,2017-01-19 06:21:44.472308
16682667,110421437,Shared room,,Eixample,0,0.0,1,1.0,31.0,,41.406968,2.178523,2017-01-19 06:21:44.465521
16733951,60655933,Shared room,,Sant Martí,0,0.0,1,1.0,27.0,,41.416725,2.193627,2017-01-19 06:21:44.463310
10076856,51704396,Shared room,,Gràcia,0,0.0,1,1.0,26.0,,41.400164,2.159198,2017-01-19 06:21:44.458247
14105020,41807465,Shared room,,Eixample,17,4.5,4,1.0,28.0,,41.391296,2.153272,2017-01-19 06:21:43.740239
15233291,7778897,Shared room,,Gràcia,2,0.0,2,1.0,28.0,,41.412627,2.157127,2017-01-19 06:21:43.737543
14820384,92004230,Shared room,,Ciutat Vella,0,0.0,2,1.0,22.0,,41.379277,2.189722,2017-01-19 06:21:43.734852
16581161,63470850,Shared room,,Horta-Guinardó,1,0.0,1,1.0,11.0,,41.410664,2.170341,2017-01-19 06:21:43.732859
15984329,49392522,Shared room,,Sant Martí,1,0.0,1,1.0,28.0,,41.391577,2.18472,2017-01-19 06:21:43.728490
6671326,1970648,Shared room,,Ciutat Vella,31,4.5,2,1.0,22.0,,41.381968,2.16817,2017-01-19 06:21:43.725543
9834454,41706507,Shared room,,Eixample,21,5.0,1,1.0,13.0,,41.392962,2.14747,2017-01-19 06:21:43.720023
13066419,70236248,Shared room,,Nou Barris,5,4.0,1,1.0,18.0,,41.428097,2.181732,2017-01-19 06:21:43.717272
15211235,96629960,Shared room,,Eixample,12,4.5,4,1.0,16.0,,41.381865,2.15279,2017-01-19 06:21:43.715107
8560332,44913823,Shared room,,Gràcia,36,4.5,1,1.0,21.0,,41.39911,2.158227,2017-01-19 06:21:43.706169
14198286,79703460,Shared room,,Sarrià-Sant Gervasi,9,5.0,1,1.0,22.0,,41.410668,2.142377,2017-01-19 06:21:43.703503
12004075,14471765,Shared room,,Sants-Montjuïc,0,0.0,1,1.0,21.0,,41.373542,2.140855,2017-01-19 06:21:43.701461
16613678,78774930,Shared room,,Les Corts,0,0.0,1,1.0,20.0,,41.383002,2.130592,2017-01-19 06:21:43.699315
14626879,90800494,Shared room,,Ciutat Vella,3,3.0,2,1.0,28.0,,41.379438,2.166433,2017-01-19 06:21:43.696204
10748354,14374940,Entire home/apt,,Ciutat Vella,0,0.0,4,2.0,549.0,,41.381026,2.168981,2017-01-19 03:16:11.380597
1716379,9007369,Entire home/apt,,Eixample,9,5.0,4,2.0,543.0,,41.393825,2.166782,2017-01-19 03:16:11.377697
12258849,39328627,Entire home/apt,,Eixample,8,5.0,10,5.0,560.0,,41.386512,2.165117,2017-01-19 03:16:11.374819
12556633,28388457,Entire home/apt,,Ciutat Vella,1,0.0,6,2.0,549.0,,41.387486,2.174718,2017-01-19 03:16:11.372194
14367007,23903525,Entire home/apt,,Sarrià-Sant Gervasi,0,0.0,2,1.0,659.0,,41.407324,2.144575,2017-01-19 03:16:11.369818
13824311,43565515,Entire home/apt,,Eixample,2,0.0,10,5.0,577.0,,41.393666,2.160415,2017-01-19 03:16:11.364415
5345060,3743919,Entire home/apt,,Eixample,2,0.0,2,1.0,549.0,,41.378556,2.157095,2017-01-19 03:16:11.362014
9824693,10049157,Entire home/apt,,Ciutat Vella,12,3.5,15,4.0,560.0,,41.379138,2.179105,2017-01-19 03:16:11.355444
16105196,61360206,Entire home/apt,,Sant Martí,0,0.0,16,5.0,604.0,,41.392287,2.196192,2017-01-19 03:16:11.350738
3484172,3480461,Entire home/apt,,Eixample,29,5.0,14,5.0,549.0,,41.39296,2.173479,2017-01-19 03:16:11.347770
13873506,4386966,Entire home/apt,,Sant Martí,3,4.5,6,3.0,549.0,,41.408609,2.214783,2017-01-19 03:16:11.345173
7995896,20631758,Entire home/apt,,Sant Martí,28,5.0,10,5.0,659.0,,41.39818,2.192824,2017-01-19 03:16:10.064666
2471045,12637232,Entire home/apt,,Sant Martí,14,4.5,10,6.0,521.0,,41.386067,2.199299,2017-01-19 03:16:10.061535
11997812,29613208,Entire home/apt,,Ciutat Vella,4,4.5,9,4.0,549.0,,41.375199,2.173613,2017-01-19 03:16:10.059313
6222502,4052481,Entire home/apt,,Eixample,7,4.5,10,5.0,659.0,,41.392191,2.164839,2017-01-19 03:16:10.056322
7813140,40676061,Entire home/apt,,Eixample,28,4.5,16,6.0,560.0,,41.387099,2.163375,2017-01-19 03:16:10.050423
11564240,61081652,Entire home/apt,,Sants-Montjuïc,1,0.0,3,2.0,549.0,,41.372801,2.149437,2017-01-19 03:16:10.047514
5460272,17191629,Entire home/apt,,Eixample,0,0.0,3,2.0,527.0,,41.375467,2.150141,2017-01-19 03:16:10.044422
16484595,54310958,Entire home/apt,,Eixample,0,0.0,6,2.0,548.0,,41.405764,2.174238,2017-01-19 03:16:10.041997
2868307,1176331,Entire home/apt,,Eixample,144,5.0,10,4.0,714.0,,41.399309,2.170635,2017-01-19 03:16:10.039267
5056503,14162823,Entire home/apt,,Eixample,76,5.0,16,9.0,666.0,,41.39161,2.168918,2017-01-19 03:16:10.032361
8110333,10049157,Entire home/apt,,Ciutat Vella,15,4.5,16,5.0,659.0,,41.381658,2.180895,2017-01-19 03:16:10.030040
11093025,6988441,Entire home/apt,,Eixample,0,0.0,4,3.0,648.0,,41.383565,2.152946,2017-01-19 03:16:10.024352
15338756,61360206,Entire home/apt,,Sant Martí,2,0.0,16,5.0,604.0,,41.399279,2.193443,2017-01-19 03:16:10.019237
16752419,111146940,Entire home/apt,,Gràcia,0,0.0,5,3.0,549.0,,41.39851,2.155637,2017-01-19 03:16:09.147323
2741544,13810481,Entire home/apt,,Ciutat Vella,31,5.0,8,4.0,603.0,,41.389104,2.178159,2017-01-19 03:16:09.143577
8075826,39328627,Entire home/apt,,Eixample,7,4.5,10,5.0,560.0,,41.386032,2.163972,2017-01-19 03:16:09.140720
6308748,3238232,Entire home/apt,,Sant Martí,18,4.5,10,4.0,549.0,,41.393122,2.192994,2017-01-19 03:16:09.138136
6752231,5543127,Entire home/apt,,Eixample,3,5.0,6,3.0,604.0,,41.395798,2.161714,2017-01-19 03:16:09.135810
16674331,14874730,Entire home/apt,,Gràcia,1,0.0,4,2.0,658.0,,41.412288,2.140933,2017-01-19 03:16:09.133304
16701971,2320210,Entire home/apt,,Eixample,0,0.0,6,3.0,571.0,,41.395787,2.169732,2017-01-19 03:16:09.130783
4970202,18755624,Entire home/apt,,Eixample,2,0.0,6,3.0,659.0,,41.380846,2.1583,2017-01-19 03:16:09.127734
1025760,3480461,Entire home/apt,,Eixample,24,4.5,8,4.0,516.0,,41.392602,2.154843,2017-01-19 03:16:09.123941
14146333,1853675,Entire home/apt,,Eixample,1,0.0,6,2.0,548.0,,41.382105,2.160402,2017-01-19 03:16:09.120765
16357656,7392821,Entire home/apt,,Eixample,0,0.0,7,4.0,659.0,,41.389501,2.155403,2017-01-19 03:16:09.117900
9537761,1986299,Entire home/apt,,Gràcia,1,0.0,4,1.0,659.0,,41.398314,2.157937,2017-01-19 03:16:09.109672
9568220,24456593,Entire home/apt,,Sants-Montjuïc,0,0.0,2,1.0,631.0,,41.380607,2.13375,2017-01-19 03:16:09.107056
13062379,72358253,Entire home/apt,,Eixample,8,5.0,6,3.0,649.0,,41.394596,2.162244,2017-01-19 03:16:09.104095
10115876,10049157,Entire home/apt,,Ciutat Vella,22,4.5,15,4.0,659.0,,41.379643,2.180808,2017-01-19 03:16:09.100713
12567485,58054871,Entire home/apt,,Eixample,13,5.0,8,4.0,659.0,,41.392997,2.165449,2017-01-19 03:16:09.094093
14926627,7181396,Entire home/apt,,Eixample,3,5.0,4,2.0,549.0,,41.401118,2.171822,2017-01-19 03:16:09.089240
5489022,920581,Entire home/apt,,Eixample,1,0.0,3,2.0,384.0,,41.386489,2.151854,2017-01-19 03:14:58.460854
937547,2201772,Entire home/apt,,Eixample,57,4.5,10,4.0,422.0,,41.386961,2.15289,2017-01-19 03:14:01.549434
10460032,53897410,Entire home/apt,,Sarrià-Sant Gervasi,5,5.0,6,3.0,396.0,,41.394333,2.141383,2017-01-19 03:14:00.752963
15939484,6566612,Entire home/apt,,Eixample,0,0.0,6,3.0,439.0,,41.39829,2.162356,2017-01-19 03:13:58.052623
3349453,2201772,Entire home/apt,,Eixample,1,0.0,6,2.0,330.0,,41.386647,2.152841,2017-01-19 03:13:52.471633
1234139,2201772,Entire home/apt,,Eixample,16,4.5,9,4.0,422.0,,41.386989,2.152716,2017-01-19 03:13:52.468689
3345448,2201772,Entire home/apt,,Eixample,0,0.0,8,3.0,351.0,,41.389425,2.151883,2017-01-19 03:13:52.466034
558651,2201772,Entire home/apt,,Eixample,22,4.5,8,3.0,351.0,,41.386635,2.151657,2017-01-19 03:13:52.463471
1125212,2201772,Entire home/apt,,Eixample,11,5.0,8,4.0,384.0,,41.387279,2.151528,2017-01-19 03:13:52.459318
1016104,2201772,Entire home/apt,,Eixample,31,4.5,10,4.0,422.0,,41.387207,2.150508,2017-01-19 03:13:52.456795
