room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
36730,73163,Private room,,Ciutat Vella,8,4.0,2,1.0,69.0,2,41.378922,2.176626,2014-05-21 03:52:20.106
36763,158596,Private room,,Ciutat Vella,6,5.0,1,1.0,54.0,3,41.379064,2.191414,2014-05-21 05:00:18.120
36769,131794,Entire home/apt,,Ciutat Vella,119,4.5,6,2.0,152.0,1,41.387244,2.175627,2014-05-21 05:11:14.743
37658,162120,Private room,,Nou Barris,0,,2,1.0,49.0,2,41.436875,2.171366,2014-05-21 00:49:41.870
38193,163858,Entire home/apt,,Sarrià-Sant Gervasi,5,5.0,4,2.0,146.0,1,41.401822,2.147587,2014-05-21 18:02:01.093
38523,165322,Entire home/apt,,Gràcia,5,5.0,4,1.0,115.0,3,41.404695,2.159553,2014-05-21 03:54:27.823
40132,172261,Private room,,Sant Martí,29,5.0,2,1.0,77.0,3,41.398321,2.20842,2014-05-21 06:20:38.047
40246,73385,Private room,,Eixample,5,4.0,3,1.0,38.0,2,41.38282,2.151039,2014-05-21 01:43:54.509
40983,177617,Entire home/apt,,Eixample,12,4.5,4,1.0,146.0,1,41.395597,2.167607,2014-05-21 00:45:00.773
41716,182338,Private room,,Sants-Montjuïc,15,5.0,2,1.0,69.0,4,41.37319,2.162152,2014-05-21 19:14:32.763
41728,170874,Private room,,Sants-Montjuïc,80,5.0,2,1.0,61.0,4,41.374952,2.168388,2014-05-21 00:00:31.591
41952,183340,Entire home/apt,,Gràcia,11,4.5,6,2.0,169.0,3,41.405653,2.16932,2014-05-21 07:14:23.777
43074,187964,Private room,,Ciutat Vella,47,4.0,2,1.0,74.0,2,41.377116,2.188739,2014-05-21 02:06:15.698
43668,190992,Private room,,Eixample,80,5.0,2,1.0,38.0,2,41.381495,2.161834,2014-05-21 04:46:32.594
44441,74164,Private room,,Ciutat Vella,44,4.5,3,1.0,46.0,3,41.383718,2.182075,2014-05-21 04:56:12.474
44591,196149,Private room,,Ciutat Vella,23,5.0,2,1.0,46.0,1,41.378961,2.16798,2014-05-21 01:31:11.620
44726,184494,Private room,,Eixample,4,5.0,1,1.0,52.0,1,41.38706,2.155629,2014-05-21 05:51:44.200
45335,200979,Private room,,Ciutat Vella,70,4.5,2,1.0,43.0,1,41.375255,2.169334,2014-05-21 00:45:10.466
45682,183340,Entire home/apt,,Gràcia,11,5.0,11,5.0,276.0,3,41.404706,2.17012,2014-05-21 03:37:42.796
46212,206620,Private room,,Ciutat Vella,13,5.0,2,1.0,77.0,1,41.382674,2.174987,2014-05-21 04:11:55.670
46216,206635,Entire home/apt,,Eixample,0,,8,3.0,153.0,3,41.381161,2.160933,2014-05-21 04:20:09.483
46304,207048,Entire home/apt,,Ciutat Vella,22,4.5,5,1.0,131.0,1,41.379555,2.178735,2014-05-21 07:14:41.404
46317,207048,Entire home/apt,,Ciutat Vella,18,4.5,5,1.0,131.0,1,41.38023,2.17989,2014-05-21 18:59:26.646
46372,207284,Entire home/apt,,Ciutat Vella,19,5.0,4,1.0,107.0,3,41.389106,2.184067,2014-05-21 01:10:47.178
46644,209003,Private room,,Ciutat Vella,1,2.0,1,1.0,44.0,1,41.389808,2.184056,2014-05-21 01:40:19.768
46949,210321,Private room,,Sant Martí,19,4.5,3,1.0,92.0,3,41.411256,2.187443,2014-05-21 03:12:33.341
49213,208154,Private room,,Sants-Montjuïc,2,5.0,2,1.0,54.0,2,41.373563,2.16742,2014-05-21 01:57:08.943
49483,73846,Entire home/apt,,Ciutat Vella,94,4.5,2,1.0,106.0,3,41.385677,2.181354,2014-05-21 02:23:09.839
49968,135703,Entire home/apt,,Gràcia,2,5.0,6,2.0,178.0,2,41.406307,2.169448,2014-05-21 01:33:17.652
50066,135703,Entire home/apt,,Eixample,9,5.0,9,3.0,226.0,2,41.398207,2.179656,2014-05-21 04:42:00.409
50734,58227,Private room,,Sant Martí,21,4.5,2,1.0,40.0,2,41.393875,2.189395,2014-05-21 01:29:31.768
51469,236539,Private room,,Sant Martí,0,,1,1.0,77.0,1,41.423143,2.201807,2014-05-21 00:25:16.030
51475,236590,Private room,,Eixample,62,5.0,2,1.0,92.0,2,41.406193,2.176217,2014-05-21 00:38:15.125
51952,239908,Private room,,Eixample,153,5.0,2,1.0,61.0,2,41.375348,2.161218,2014-05-21 19:05:19.888
51968,239908,Private room,,Sants-Montjuïc,88,5.0,1,1.0,37.0,2,41.373999,2.159613,2014-05-21 00:00:46.940
53466,248894,Entire home/apt,,Sarrià-Sant Gervasi,1,3.5,2,1.0,100.0,3,41.404914,2.14176,2014-05-21 18:50:11.713
53519,249351,Entire home/apt,,Ciutat Vella,76,5.0,3,1.0,138.0,4,41.386143,2.180288,2014-05-21 00:29:56.070
53537,248649,Private room,,Sant Andreu,3,5.0,1,1.0,31.0,1,41.417844,2.181027,2014-05-21 01:04:44.353
53540,248649,Private room,,Sant Andreu,8,4.5,1,1.0,31.0,1,41.418377,2.181681,2014-05-21 01:10:53.511
56469,249351,Entire home/apt,,Eixample,127,5.0,4,1.0,123.0,2,41.391191,2.165256,2014-05-21 04:48:56.141
56809,144553,Entire home/apt,,Ciutat Vella,24,5.0,3,1.0,254.0,2,41.383248,2.176284,2014-05-21 07:33:08.226
58512,280070,Entire home/apt,,Sant Martí,140,4.5,6,3.0,146.0,3,41.411543,2.180291,2014-05-21 04:38:17.680
59332,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,6,2.0,258.0,3,41.409488,2.116413,2014-05-21 18:44:06.757
59333,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,6,2.0,292.0,3,41.408367,2.115572,2014-05-21 18:44:34.861
60473,291451,Entire home/apt,,Ciutat Vella,124,4.5,4,1.0,106.0,2,41.378546,2.175591,2014-05-21 01:49:30.723
61444,297545,Entire home/apt,,Eixample,2,4.5,6,2.0,146.0,2,41.389008,2.165516,2014-05-21 00:08:43.984
61808,299626,Private room,,Sant Martí,0,,2,1.0,64.0,2,41.405455,2.195205,2014-05-21 03:34:25.251
63058,73846,Entire home/apt,,Ciutat Vella,30,4.5,4,2.0,146.0,1,41.381679,2.177414,2014-05-21 02:36:56.573
63383,307356,Private room,,Sant Martí,0,,3,1.0,54.0,3,41.40354,2.189768,2014-05-21 04:53:19.089
64497,314306,Entire home/apt,,Eixample,77,5.0,6,2.0,184.0,1,41.39733,2.171463,2014-05-21 19:08:22.553
64505,314306,Entire home/apt,,Ciutat Vella,118,5.0,4,2.0,169.0,1,41.389836,2.180533,2014-05-21 19:27:02.576
65634,14621253,Entire home/apt,,Ciutat Vella,86,5.0,4,2.0,268.0,4,41.378092,2.17039,2014-05-21 03:04:37.576
66037,323105,Entire home/apt,,Ciutat Vella,2,4.5,6,2.0,169.0,3,41.381726,2.182558,2014-05-21 19:15:09.615
66228,323105,Entire home/apt,,Eixample,1,2.5,4,1.0,123.0,3,41.402248,2.182629,2014-05-21 18:39:45.662
66464,135703,Entire home/apt,,Ciutat Vella,49,5.0,4,1.0,123.0,2,41.386227,2.197699,2014-05-21 18:35:11.921
66620,326665,Entire home/apt,,Sants-Montjuïc,53,4.5,7,2.0,84.0,2,41.372839,2.167939,2014-05-21 01:54:12.187
66877,250502,Entire home/apt,,Ciutat Vella,51,5.0,5,2.0,130.0,4,41.376297,2.174028,2014-05-21 01:55:53.815
67065,136853,Entire home/apt,,Eixample,7,4.5,8,4.0,174.0,3,41.391503,2.150575,2014-05-21 19:24:14.164
67349,332007,Entire home/apt,,Gràcia,12,5.0,4,1.0,176.0,2,41.40638,2.162636,2014-05-21 00:40:11.740
69149,73385,Private room,,Eixample,4,4.5,3,1.0,38.0,2,41.382759,2.14788,2014-05-21 00:53:36.757
69151,73385,Private room,,Eixample,17,4.5,3,1.0,38.0,2,41.379808,2.148791,2014-05-21 00:58:45.929
69209,345924,Private room,,Ciutat Vella,0,,2,1.0,77.0,5,41.383361,2.178372,2014-05-21 02:48:12.136
70099,353987,Private room,,Ciutat Vella,42,5.0,4,1.0,68.0,1,41.378284,2.170805,2014-05-21 06:48:16.420
70333,266650,Entire home/apt,,Sant Martí,69,5.0,4,1.0,95.0,1,41.408816,2.211344,2014-05-21 06:05:02.026
71582,314306,Entire home/apt,,Ciutat Vella,5,4.5,2,1.0,107.0,2,41.388399,2.17989,2014-05-21 05:05:02.455
72724,377778,Entire home/apt,,Ciutat Vella,39,4.0,6,2.0,83.0,3,41.377388,2.169895,2014-05-21 00:38:50.765
73106,345924,Private room,,Ciutat Vella,2,5.0,1,1.0,38.0,2,41.382813,2.177003,2014-05-21 04:40:28.959
73455,383697,Entire home/apt,,Ciutat Vella,2,4.5,5,2.0,184.0,3,41.384223,2.16691,2014-05-21 19:02:12.366
73489,383697,Entire home/apt,,Ciutat Vella,0,,3,1.0,138.0,3,41.378483,2.188731,2014-05-21 00:32:57.160
73683,135703,Entire home/apt,,Gràcia,28,4.5,12,4.0,338.0,2,41.405065,2.170811,2014-05-21 06:48:33.319
73692,297545,Entire home/apt,,Eixample,3,4.5,5,2.0,146.0,2,41.391077,2.165209,2014-05-21 07:05:24.914
73693,297545,Entire home/apt,,Sants-Montjuïc,1,,5,2.0,108.0,2,41.371629,2.16591,2014-05-21 07:07:27.305
73700,297545,Entire home/apt,,Sants-Montjuïc,3,4.5,5,2.0,107.0,2,41.373355,2.161652,2014-05-24 22:56:32.874
74562,382031,Private room,,Ciutat Vella,79,5.0,2,1.0,92.0,3,41.382451,2.168218,2014-05-21 02:05:01.285
74649,393285,Private room,,Gràcia,97,5.0,2,1.0,92.0,3,41.419252,2.151089,2014-05-21 04:55:21.725
75003,396363,Entire home/apt,,Eixample,4,4.5,5,2.0,174.0,2,41.404385,2.177773,2014-05-21 19:29:46.072
75411,400154,Entire home/apt,,Sant Martí,1,3.0,6,3.0,138.0,3,41.408251,2.187291,2014-05-21 04:42:35.282
76784,410273,Entire home/apt,,Gràcia,9,5.0,5,2.0,123.0,2,41.406299,2.158041,2014-05-21 19:04:02.283
77407,183259,Entire home/apt,,Gràcia,42,4.5,4,2.0,437.0,3,41.400298,2.15533,2014-05-21 02:59:10.352
78274,420405,Entire home/apt,,Ciutat Vella,15,4.5,3,1.0,91.0,2,41.383111,2.180023,2014-05-21 06:16:22.471
78353,420764,Entire home/apt,,Ciutat Vella,19,5.0,3,1.0,146.0,5,41.386856,2.176698,2014-05-21 17:52:38.559
79755,429939,Entire home/apt,,Eixample,100,5.0,5,3.0,169.0,3,41.391142,2.150433,2014-05-21 04:26:23.851
80004,431839,Entire home/apt,,Sants-Montjuïc,17,4.5,6,3.0,207.0,2,41.371883,2.166561,2014-05-21 04:10:36.278
80399,170874,Private room,,Ciutat Vella,2,4.5,2,1.0,54.0,5,41.376682,2.168133,2014-05-21 00:28:21.578
81291,95585,Entire home/apt,,Sant Martí,8,5.0,6,2.0,198.0,1,41.404765,2.20264,2014-05-21 04:26:29.608
81308,420405,Entire home/apt,,Ciutat Vella,4,4.0,4,3.0,131.0,2,41.380783,2.182888,2014-05-21 05:01:52.098
81315,440825,Entire home/apt,,Ciutat Vella,100,5.0,4,1.0,101.0,2,41.383677,2.181706,2014-05-21 05:14:21.412
81316,420405,Entire home/apt,,Ciutat Vella,5,5.0,4,1.0,100.0,2,41.382015,2.181987,2014-05-21 05:17:02.094
81360,286642,Private room,,Ciutat Vella,1,,4,1.0,135.0,3,41.386051,2.182627,2014-05-21 06:42:39.348
81368,420405,Entire home/apt,,Ciutat Vella,17,4.5,6,2.0,146.0,2,41.382338,2.180547,2014-05-21 06:57:57.498
81616,420405,Entire home/apt,,Ciutat Vella,11,4.5,2,1.0,254.0,2,41.38123,2.181361,2014-05-21 06:42:43.143
82380,448311,Entire home/apt,,Ciutat Vella,57,5.0,5,2.0,161.0,3,41.383096,2.171846,2014-05-21 06:34:45.476
83283,700165,Private room,,Eixample,64,4.5,2,1.0,35.0,2,41.409583,2.173875,2014-05-21 02:37:25.939
83349,14621253,Entire home/apt,,Ciutat Vella,89,5.0,4,1.0,161.0,3,41.386862,2.178796,2014-05-21 04:47:35.146
83403,396363,Entire home/apt,,Eixample,1,1.0,7,3.0,224.0,2,41.39534,2.164758,2014-05-21 06:32:26.221
83613,456067,Entire home/apt,,Ciutat Vella,120,4.5,4,1.0,84.0,2,41.378851,2.177576,2014-05-21 05:03:49.265
84214,455675,Private room,,Gràcia,0,,3,1.0,538.0,1,41.401183,2.164182,2014-05-21 19:17:50.277
84341,420405,Entire home/apt,,Ciutat Vella,7,4.5,2,1.0,184.0,2,41.383284,2.180461,2014-05-21 03:43:09.854
86400,474016,Entire home/apt,,Ciutat Vella,73,4.5,6,2.0,77.0,1,41.382122,2.164679,2014-05-21 04:04:04.050
86516,474517,Entire home/apt,,Ciutat Vella,91,5.0,12,3.0,138.0,2,41.38123,2.176239,2014-05-21 19:13:48.048
87334,478603,Private room,,Eixample,1,5.0,1,1.0,54.0,2,41.38652,2.156039,2014-05-21 01:13:59.040
88248,465891,Private room,,Ciutat Vella,5,5.0,2,1.0,138.0,3,41.388199,2.178716,2014-05-21 05:55:23.126
88933,423664,Entire home/apt,,Ciutat Vella,3,4.5,4,1.0,123.0,3,41.385042,2.179723,2014-05-21 03:11:35.477
89756,488117,Entire home/apt,,Ciutat Vella,2,5.0,12,3.0,276.0,3,41.377551,2.16924,2014-05-21 05:02:15.760
89776,488151,Entire home/apt,,Eixample,51,5.0,3,2.0,92.0,4,41.390841,2.179107,2014-05-21 05:40:28.373
89790,488188,Private room,,Eixample,19,5.0,2,1.0,100.0,3,41.389757,2.176729,2014-05-21 06:07:41.761
90487,490633,Entire home/apt,,Eixample,36,4.5,5,1.0,87.0,2,41.380665,2.156792,2014-05-21 03:46:26.390
92425,497450,Entire home/apt,,Eixample,38,5.0,4,2.0,115.0,4,41.385876,2.1679,2014-05-21 00:17:08.863
92562,497843,Private room,,Horta-Guinardó,0,,2,1.0,77.0,2,41.426468,2.154825,2014-05-21 04:41:02.522
92995,499625,Private room,,Eixample,0,,2,1.0,123.0,1,41.380948,2.154363,2014-05-21 02:07:31.254
93177,500237,Entire home/apt,,Ciutat Vella,36,5.0,3,1.0,115.0,3,41.379206,2.187919,2014-05-21 19:25:16.865
93346,500842,Private room,,Ciutat Vella,57,5.0,1,1.0,46.0,2,41.381466,2.173708,2014-05-21 05:12:32.580
93379,501022,Entire home/apt,,Ciutat Vella,94,4.5,4,2.0,85.0,1,41.381212,2.167703,2014-05-21 06:18:20.731
94245,500237,Entire home/apt,,Ciutat Vella,35,5.0,4,2.0,115.0,3,41.379063,2.188389,2014-05-21 01:11:47.763
95350,507808,Private room,,Sant Martí,17,4.5,1,1.0,55.0,4,41.399018,2.196166,2014-05-21 03:45:08.209
95551,508621,Entire home/apt,,Ciutat Vella,11,4.0,5,1.0,107.0,2,41.377461,2.170814,2014-05-21 01:59:45.288
95560,494228,Private room,,Gràcia,116,4.5,2,1.0,18.0,1,41.405862,2.168777,2014-05-21 02:16:53.495
95719,509260,Private room,,Ciutat Vella,46,5.0,2,1.0,85.0,2,41.383897,2.180115,2014-05-21 07:28:17.081
96082,510622,Entire home/apt,,Eixample,43,4.5,4,2.0,100.0,3,41.380301,2.155481,2014-05-21 02:36:06.819
96140,508621,Entire home/apt,,Ciutat Vella,12,3.5,8,2.0,107.0,2,41.377787,2.169377,2014-05-21 04:29:02.561
97268,514984,Private room,,Gràcia,0,,2,1.0,92.0,1,41.40537,2.166093,2014-05-21 19:14:06.911
97529,497450,Entire home/apt,,Horta-Guinardó,20,5.0,4,1.0,77.0,4,41.409127,2.166274,2014-05-21 19:25:33.921
98068,518063,Private room,,Ciutat Vella,147,5.0,2,1.0,54.0,1,41.384977,2.180028,2014-05-21 00:39:31.364
98644,520251,Private room,,Sant Martí,3,5.0,2,1.0,60.0,3,41.407931,2.193608,2014-05-21 02:39:26.773
98668,131794,Entire home/apt,,Eixample,91,4.5,6,2.0,137.0,1,41.390185,2.172052,2014-05-21 03:25:28.546
98711,518063,Private room,,Ciutat Vella,89,5.0,2,1.0,54.0,1,41.38407,2.179016,2014-05-21 04:52:17.910
99793,423664,Entire home/apt,,Eixample,7,4.5,8,3.0,277.0,3,41.391185,2.164633,2014-05-21 06:45:05.393
100256,527201,Entire home/apt,,Ciutat Vella,25,5.0,3,1.0,115.0,2,41.379833,2.192494,2014-05-21 05:08:39.590
100309,423664,Entire home/apt,,Eixample,2,5.0,6,2.0,246.0,3,41.389439,2.165344,2014-05-21 06:53:02.149
100498,346,Entire home/apt,,Eixample,75,4.5,3,1.0,44.0,3,41.38024,2.146731,2014-05-21 04:41:26.651
100836,529313,Private room,,Gràcia,23,4.5,4,1.0,38.0,2,41.407166,2.159272,2014-05-24 22:56:55.874
101021,529756,Entire home/apt,,Ciutat Vella,15,4.5,4,2.0,353.0,2,41.380462,2.174638,2014-05-21 05:04:15.846
102733,493744,Private room,,Gràcia,0,,2,1.0,77.0,1,41.406724,2.160104,2014-05-21 02:27:32.744
104225,542703,Private room,,Gràcia,0,,1,1.0,47.0,1,41.402251,2.163075,2014-05-21 01:04:12.533
104485,543801,Private room,,Eixample,32,4.5,2,1.0,38.0,2,41.391189,2.156415,2014-05-21 01:12:11.682
104908,545382,Private room,,Sarrià-Sant Gervasi,0,,1,1.0,61.0,1,41.403549,2.137818,2014-05-21 06:35:18.824
105939,533755,Private room,,Eixample,0,,2,1.0,69.0,3,41.381415,2.144749,2014-05-21 06:49:38.879
106198,550582,Entire home/apt,,Ciutat Vella,135,5.0,2,0.0,131.0,3,41.380192,2.169594,2014-05-21 06:55:17.896
107386,514649,Private room,,Gràcia,0,,1,1.0,107.0,1,41.410219,2.160795,2014-05-21 03:52:23.004
107509,506198,Entire home/apt,,Ciutat Vella,10,4.5,6,3.0,141.0,3,41.386304,2.17736,2014-05-21 19:16:30.794
108215,559889,Private room,,Ciutat Vella,4,4.5,2,1.0,54.0,2,41.381019,2.16542,2014-05-21 05:53:57.807
109327,564692,Private room,,Sant Martí,0,,1,1.0,60.0,1,41.409346,2.182884,2014-05-21 00:29:37.689
