room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
21158,80585,Private room,,Nou Barris,2,5.0,1.0,1.0,28.0,1.0,41.427495,2.172357,2015-05-02 19:47:46.573
21974,73163,Private room,,Ciutat Vella,0,,2.0,1.0,84.0,1.0,41.380768,2.17551,2015-05-02 23:39:30.626
25457,14621253,Entire home/apt,,Eixample,132,5.0,4.0,1.0,140.0,3.0,41.393327,2.178235,2015-05-02 15:19:43.506
25786,108310,Private room,,Gràcia,69,4.5,2.0,1.0,35.0,1.0,41.401269,2.156046,2015-05-02 21:21:06.643
28331,14621253,Entire home/apt,,Ciutat Vella,139,5.0,2.0,1.0,5882.0,70.0,41.387015,2.179262,2015-05-02 20:11:55.478
30622,131621,Entire home/apt,,Ciutat Vella,14,4.5,,2.0,168.0,1.0,41.388301,2.180719,2015-05-02 19:07:20.975
30670,132037,Entire home/apt,,Eixample,11,5.0,4.0,2.0,182.0,5.0,41.393877,2.18141,2015-05-02 23:02:48.033
31377,134698,Private room,,Horta-Guinardó,0,,2.0,1.0,53.0,3.0,41.410969,2.170701,2015-05-02 18:00:23.598
31380,134698,Private room,,Horta-Guinardó,0,,3.0,1.0,63.0,3.0,41.4109,2.170819,2015-05-02 18:17:24.116
31823,136853,Entire home/apt,,Eixample,6,4.5,,2.0,158.0,,41.387336,2.159215,2015-05-02 12:33:39.549
31831,136853,Private room,,Gràcia,0,,,1.0,274.0,,41.398466,2.157697,2015-05-02 13:11:34.033
31845,136853,Entire home/apt,,Gràcia,0,,4.0,2.0,224.0,,41.398907,2.160085,2015-05-02 14:21:07.953
31846,136853,Entire home/apt,,Gràcia,0,,4.0,1.0,174.0,,41.398423,2.158638,2015-05-02 14:25:50.921
31958,136853,Entire home/apt,,Gràcia,29,5.0,4.0,1.0,147.0,,41.409555,2.15924,2015-05-02 23:40:28.714
32351,139968,Private room,,Ciutat Vella,63,4.5,2.0,1.0,36.0,2.0,41.387672,2.181786,2015-05-02 13:51:26.687
32471,136853,Entire home/apt,,Gràcia,11,4.5,,3.0,190.0,,41.408972,2.159313,2015-05-02 23:44:49.963
32711,135703,Entire home/apt,,Gràcia,8,4.5,,2.0,162.0,2.0,41.404636,2.169538,2015-05-02 22:28:40.980
32868,136853,Entire home/apt,,Eixample,21,4.5,,3.0,280.0,,41.395659,2.174168,2015-05-02 14:15:03.890
32911,142622,Private room,,Ciutat Vella,1,2.0,2.0,1.0,63.0,1.0,41.386158,2.181544,2015-05-02 17:50:40.923
33565,107475,Private room,,Eixample,41,5.0,2.0,1.0,44.0,2.0,41.383012,2.145813,2015-05-01 14:06:23.923
33718,136853,Entire home/apt,,Eixample,9,4.5,,3.0,165.0,,41.398566,2.175273,2015-05-02 21:02:10.129
34236,73163,Private room,,Ciutat Vella,3,4.0,2.0,1.0,84.0,1.0,41.378534,2.177443,2015-05-02 21:30:42.328
34981,73163,Entire home/apt,,Ciutat Vella,36,4.5,,4.0,280.0,3.0,41.379994,2.177591,2015-05-02 19:43:40.772
35318,152070,Private room,,Ciutat Vella,142,4.5,2.0,1.0,67.0,3.0,41.381451,2.17544,2015-05-03 02:07:08.895
35379,152232,Private room,,Eixample,7,4.5,2.0,1.0,63.0,2.0,41.390292,2.152678,2015-05-02 10:12:05.503
35388,152232,Private room,,Eixample,20,4.5,1.0,1.0,35.0,2.0,41.390584,2.151897,2015-05-02 10:57:44.137
35390,152232,Private room,,Eixample,10,4.5,1.0,1.0,35.0,2.0,41.391467,2.151185,2015-05-02 11:07:49.689
35392,152232,Private room,,Eixample,3,4.5,2.0,1.0,63.0,2.0,41.390752,2.150717,2015-05-02 11:17:13.314
36061,73163,Private room,,Ciutat Vella,2,4.5,2.0,1.0,91.0,2.0,41.380304,2.176919,2015-05-03 00:12:00.958
36620,157469,Entire home/apt,,Ciutat Vella,159,5.0,,2.0,166.0,3.0,41.386929,2.183409,2015-05-01 09:30:51.388
36730,73163,Private room,,Ciutat Vella,8,4.0,2.0,1.0,63.0,2.0,41.378922,2.176626,2015-05-02 16:05:50.167
36763,158596,Private room,,Ciutat Vella,12,5.0,1.0,1.0,49.0,3.0,41.379064,2.191414,2015-05-02 18:52:39.097
36769,131794,Entire home/apt,,Ciutat Vella,155,4.5,,2.0,139.0,1.0,41.387244,2.175627,2015-05-02 19:22:59.547
40132,172261,Private room,,Sant Martí,44,5.0,2.0,1.0,70.0,3.0,41.398321,2.20842,2015-05-02 22:14:07.027
40246,73385,Private room,,Eixample,8,4.0,3.0,1.0,70.0,2.0,41.38282,2.151039,2015-05-02 10:25:47.769
40983,177617,Entire home/apt,,Eixample,22,4.5,4.0,1.0,132.0,2.0,41.395597,2.167607,2015-05-01 13:38:11.263
41728,170874,Private room,,Sants-Montjuïc,116,5.0,2.0,1.0,42.0,3.0,41.374952,2.168388,2015-05-01 08:31:33.002
41952,183340,Entire home/apt,,Gràcia,26,4.5,,2.0,154.0,2.0,41.405653,2.16932,2015-05-03 00:26:09.515
43668,190992,Private room,,Eixample,93,4.5,2.0,1.0,45.0,2.0,41.381495,2.161834,2015-05-02 18:18:09.232
44087,193055,Entire home/apt,,Ciutat Vella,32,4.5,2.0,1.0,112.0,4.0,41.383925,2.16467,2015-05-02 10:31:04.734
44441,74164,Private room,,Ciutat Vella,61,4.5,2.0,1.0,35.0,,41.383718,2.182075,2015-05-02 18:41:55.167
44868,197737,Entire home/apt,,Ciutat Vella,42,4.5,4.0,1.0,97.0,3.0,41.381449,2.166925,2015-05-02 11:38:19.908
45335,200979,Private room,,Ciutat Vella,87,4.5,2.0,1.0,43.0,2.0,41.376022,2.170523,2015-05-01 13:38:31.118
45682,183340,Entire home/apt,,Gràcia,21,4.5,,5.0,252.0,3.0,41.404706,2.17012,2015-05-02 15:26:30.312
46212,206620,Private room,,Ciutat Vella,15,4.5,2.0,1.0,70.0,1.0,41.382674,2.174987,2015-05-02 16:55:21.013
46216,206635,Entire home/apt,,Eixample,7,4.5,,3.0,133.0,3.0,41.381161,2.160933,2015-05-02 17:15:08.293
49483,73846,Entire home/apt,,Ciutat Vella,127,4.5,2.0,1.0,3137.0,32.0,41.384709,2.18078,2015-05-02 12:14:08.826
49968,135703,Entire home/apt,,Gràcia,3,4.5,,2.0,162.0,2.0,41.406307,2.169448,2015-05-02 09:58:03.507
50066,135703,Entire home/apt,,Eixample,11,5.0,,3.0,206.0,2.0,41.398207,2.179656,2015-05-02 18:07:27.513
50734,58227,Private room,,Sant Martí,24,4.5,2.0,1.0,31.0,2.0,41.393875,2.189395,2015-05-02 09:49:00.783
53519,249351,Entire home/apt,,Ciutat Vella,103,4.5,3.0,1.0,111.0,3.0,41.386143,2.180288,2015-05-01 09:49:45.765
53537,248649,Private room,,Sant Andreu,4,5.0,1.0,1.0,28.0,1.0,41.417844,2.181027,2015-05-01 14:30:37.680
53540,248649,Private room,,Sant Andreu,8,4.5,1.0,1.0,30.0,1.0,41.418377,2.181681,2015-05-01 15:47:27.472
56469,249351,Entire home/apt,,Eixample,164,5.0,4.0,1.0,111.0,2.0,41.391813,2.165487,2015-05-02 18:23:32.758
56809,144553,Entire home/apt,,Ciutat Vella,43,5.0,3.0,1.0,231.0,2.0,41.383698,2.177461,2015-05-03 01:09:05.603
58512,280070,Entire home/apt,,Eixample,173,4.5,,3.0,133.0,3.0,41.410353,2.177335,2015-05-02 17:57:34.626
59332,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,,2.0,259.0,,41.409488,2.116413,2015-05-02 22:15:56.281
59333,136853,Entire home/apt,,Sarrià-Sant Gervasi,1,5.0,,2.0,297.0,,41.408367,2.115572,2015-05-02 22:21:28.017
60473,291451,Entire home/apt,,Ciutat Vella,162,4.5,3.0,1.0,119.0,2.0,41.378546,2.175591,2015-05-02 10:43:53.471
61444,297545,Entire home/apt,,Eixample,7,3.5,,2.0,159.0,2.0,41.389008,2.165516,2015-05-01 08:53:07.615
63058,73846,Entire home/apt,,Ciutat Vella,40,4.5,2.0,2.0,252.0,2.0,41.381679,2.177414,2015-05-02 12:49:34.863
64497,314306,Entire home/apt,,Eixample,122,5.0,,2.0,140.0,2.0,41.39733,2.171463,2015-05-03 01:45:58.654
64505,314306,Entire home/apt,,Ciutat Vella,166,4.5,4.0,2.0,70.0,1.0,41.389946,2.180509,2015-05-03 02:24:00.832
66037,323105,Entire home/apt,,Ciutat Vella,8,4.5,,2.0,154.0,3.0,41.381726,2.182558,2015-05-03 01:59:59.997
66620,326665,Entire home/apt,,Sants-Montjuïc,77,4.5,,2.0,77.0,2.0,41.372839,2.167939,2015-05-02 10:55:30.983
66877,250502,Entire home/apt,,Ciutat Vella,69,5.0,5.0,2.0,126.0,4.0,41.376243,2.173978,2015-05-02 10:59:51.548
69149,73385,Private room,,Eixample,4,5.0,3.0,1.0,35.0,2.0,41.384384,2.15009,2015-05-01 14:03:21.052
69151,73385,Private room,,Eixample,20,4.5,3.0,1.0,35.0,2.0,41.382222,2.152117,2015-05-01 14:15:13.133
69360,297525,Entire home/apt,,Ciutat Vella,2,4.0,2.0,1.0,97.0,4.0,41.383141,2.182955,2015-05-03 01:37:42.603
69449,348082,Private room,,Eixample,0,,2.0,1.0,112.0,2.0,41.396594,2.167947,2015-05-02 12:00:38.421
70099,353987,Private room,,Ciutat Vella,57,5.0,4.0,1.0,67.0,1.0,41.378284,2.170805,2015-05-02 23:23:52.190
70333,266650,Entire home/apt,,Sant Martí,94,5.0,4.0,1.0,105.0,4.0,41.409052,2.212434,2015-05-02 21:32:54.758
71553,366654,Entire home/apt,,Eixample,17,5.0,3.0,1.0,125.0,2.0,41.397404,2.17682,2015-05-02 16:39:26.128
71582,314306,Entire home/apt,,Ciutat Vella,38,4.5,4.0,1.0,98.0,1.0,41.388399,2.17989,2015-05-02 19:06:05.676
71594,366654,Entire home/apt,,Eixample,6,5.0,5.0,2.0,224.0,2.0,41.392665,2.176513,2015-05-02 20:05:36.047
71603,366654,Entire home/apt,,Eixample,13,5.0,3.0,1.0,392.0,2.0,41.39038,2.176063,2015-05-02 20:45:57.766
71736,368317,Entire home/apt,,Ciutat Vella,9,4.0,,3.0,112.0,4.0,41.383061,2.166858,2015-05-02 10:33:50.100
72436,375625,Entire home/apt,,Sant Martí,1,5.0,3.0,1.0,209.0,3.0,41.398702,2.206335,2015-05-03 01:55:41.888
72724,377778,Entire home/apt,,Ciutat Vella,50,4.0,,2.0,89.0,3.0,41.377217,2.170142,2015-05-01 10:11:57.402
72793,368317,Entire home/apt,,Ciutat Vella,2,5.0,4.0,2.0,112.0,1.0,41.382479,2.164152,2015-05-02 13:19:50.339
72794,368317,Entire home/apt,,Ciutat Vella,8,4.5,4.0,2.0,112.0,1.0,41.382697,2.165433,2015-05-02 13:24:30.603
73455,383697,Entire home/apt,,Ciutat Vella,7,4.0,5.0,2.0,168.0,,41.384223,2.16691,2015-05-03 01:34:19.505
73481,383697,Entire home/apt,,Ciutat Vella,2,4.5,4.0,1.0,132.0,,41.378953,2.17406,2015-05-01 09:13:38.811
73489,383697,Entire home/apt,,Ciutat Vella,3,3.5,3.0,1.0,1232.0,90.0,41.378483,2.188731,2015-05-01 09:57:40.001
73514,383697,Entire home/apt,,Eixample,3,4.5,5.0,3.0,217.0,,41.394773,2.16377,2015-05-02 09:26:16.922
73643,385249,Entire home/apt,,Sants-Montjuïc,1,4.0,,3.0,140.0,3.0,41.371963,2.163855,2015-05-02 20:09:59.234
73649,385249,Entire home/apt,,Sants-Montjuïc,1,4.0,,2.0,210.0,3.0,41.374965,2.146061,2015-05-02 20:37:06.732
73683,135703,Entire home/apt,,Gràcia,38,4.5,,4.0,308.0,2.0,41.405065,2.170811,2015-05-02 23:24:21.920
73692,297545,Entire home/apt,,Eixample,6,4.5,5.0,2.0,147.0,2.0,41.391077,2.165209,2015-05-03 00:05:03.462
73693,297545,Entire home/apt,,Sants-Montjuïc,4,3.5,5.0,2.0,91.0,2.0,41.371629,2.16591,2015-05-03 00:09:20.018
73700,297545,Entire home/apt,,Sants-Montjuïc,12,4.5,5.0,2.0,91.0,2.0,41.373355,2.161652,2015-05-03 00:41:59.223
74562,382031,Private room,,Ciutat Vella,95,4.5,2.0,1.0,84.0,3.0,41.382447,2.16822,2015-05-02 11:25:56.586
75003,396363,Entire home/apt,,Eixample,4,4.5,5.0,2.0,158.0,2.0,41.404385,2.177773,2015-05-03 02:29:18.350
75411,400154,Entire home/apt,,Sant Martí,2,4.5,,3.0,126.0,3.0,41.408251,2.187291,2015-05-02 18:09:27.412
78353,420764,Entire home/apt,,Ciutat Vella,26,5.0,3.0,1.0,137.0,5.0,41.386093,2.175535,2015-05-01 09:58:10.819
78810,423664,Entire home/apt,,Ciutat Vella,8,4.0,,2.0,224.0,3.0,41.381073,2.179053,2015-05-02 23:56:52.852
79755,429939,Entire home/apt,,Eixample,131,5.0,5.0,3.0,154.0,3.0,41.391142,2.150433,2015-05-02 17:29:23.607
80004,431839,Entire home/apt,,Sants-Montjuïc,27,4.5,,3.0,189.0,2.0,41.371883,2.166561,2015-05-02 16:52:45.809
80399,170874,Private room,,Ciutat Vella,7,4.5,2.0,1.0,55.0,3.0,41.376682,2.168133,2015-05-01 09:45:41.010
81291,95585,Entire home/apt,,Sant Martí,11,5.0,,2.0,181.0,3.0,41.404765,2.20264,2015-05-02 17:29:31.726
81315,440825,Entire home/apt,,Ciutat Vella,137,4.5,4.0,1.0,91.0,2.0,41.383677,2.181706,2015-05-02 19:32:20.848
81360,286642,Private room,,Ciutat Vella,2,4.0,4.0,1.0,123.0,3.0,41.386066,2.182567,2015-05-02 23:10:47.810
81368,420405,Entire home/apt,,Ciutat Vella,19,4.5,,2.0,6022.0,31.0,41.382338,2.180547,2015-05-02 23:47:58.628
83349,14621253,Entire home/apt,,Ciutat Vella,116,5.0,4.0,1.0,133.0,3.0,41.385989,2.17946,2015-05-02 18:20:20.676
83403,396363,Entire home/apt,,Eixample,1,1.0,,3.0,204.0,2.0,41.39534,2.164758,2015-05-02 22:45:20.262
83613,456067,Entire home/apt,,Ciutat Vella,163,4.5,4.0,1.0,77.0,3.0,41.378851,2.177576,2015-05-02 19:02:04.399
85414,423664,Entire home/apt,,Eixample,1,4.0,4.0,1.0,112.0,3.0,41.398799,2.173962,2015-05-02 19:47:42.120
86400,474016,Entire home/apt,,Ciutat Vella,102,4.0,,2.0,58.0,1.0,41.382122,2.164679,2015-05-02 16:35:47.474
86940,423664,Entire home/apt,,Ciutat Vella,12,4.5,,2.0,210.0,3.0,41.382138,2.17886,2015-05-02 18:56:56.537
86972,423664,Entire home/apt,,Eixample,1,,4.0,1.0,119.0,3.0,41.398822,2.172745,2015-05-02 21:29:41.045
86975,423664,Entire home/apt,,Eixample,2,5.0,,4.0,168.0,3.0,41.381841,2.156189,2015-05-02 21:47:26.228
87334,478603,Private room,,Eixample,1,5.0,1.0,1.0,49.0,2.0,41.38652,2.156039,2015-05-02 09:06:50.179
89756,488117,Entire home/apt,,Ciutat Vella,4,4.5,,3.0,308.0,3.0,41.377356,2.168799,2015-05-02 18:57:15.923
89776,488151,Entire home/apt,,Eixample,92,4.5,3.0,2.0,84.0,,41.390841,2.179107,2015-05-02 20:34:16.803
92425,497450,Entire home/apt,,Eixample,56,5.0,4.0,2.0,97.0,3.0,41.385876,2.1679,2015-05-01 09:15:21.752
95350,507808,Private room,,Sant Martí,25,4.5,1.0,1.0,94.0,4.0,41.399018,2.196166,2015-05-02 15:46:28.944
95551,508621,Entire home/apt,,Ciutat Vella,15,4.0,5.0,1.0,1330.0,32.0,41.377461,2.170814,2015-05-02 11:12:21.521
95560,494228,Private room,,Gràcia,177,4.5,2.0,1.0,21.0,,41.405847,2.16888,2015-05-02 11:57:42.783
95719,509260,Private room,,Ciutat Vella,75,5.0,2.0,1.0,70.0,1.0,41.383897,2.180115,2015-05-03 00:57:13.551
97173,508621,Entire home/apt,,Ciutat Vella,28,4.0,4.0,1.0,1330.0,32.0,41.379374,2.171326,2015-05-02 18:21:26.840
97182,508621,Entire home/apt,,Ciutat Vella,21,4.0,4.0,1.0,1358.0,32.0,41.378005,2.170884,2015-05-02 19:07:35.529
97529,497450,Entire home/apt,,Horta-Guinardó,45,4.5,4.0,1.0,70.0,4.0,41.409127,2.166274,2015-05-03 02:21:20.232
98668,131794,Entire home/apt,,Eixample,111,4.5,,2.0,125.0,1.0,41.390185,2.172052,2015-05-02 14:54:57.446
99151,423664,Entire home/apt,,Eixample,4,4.5,4.0,1.0,210.0,3.0,41.39075,2.163067,2015-05-02 12:33:50.771
99780,423664,Entire home/apt,,Ciutat Vella,1,4.0,4.0,1.0,140.0,3.0,41.376604,2.176131,2015-05-02 22:13:42.336
99793,423664,Entire home/apt,,Eixample,9,4.5,,3.0,280.0,3.0,41.391185,2.164633,2015-05-02 23:16:06.461
100309,423664,Entire home/apt,,Eixample,5,4.5,,2.0,224.0,3.0,41.389439,2.165344,2015-05-02 23:35:56.147
100498,346,Entire home/apt,,Eixample,108,4.5,3.0,1.0,41.0,,41.38024,2.146731,2015-05-02 18:06:15.894
100836,529313,Private room,,Gràcia,24,4.5,4.0,1.0,35.0,2.0,41.407552,2.158824,2015-05-03 00:43:36.619
101021,529756,Entire home/apt,,Ciutat Vella,23,4.5,4.0,2.0,322.0,3.0,41.380306,2.174472,2015-05-02 19:03:14.372
104485,543801,Private room,,Eixample,70,4.5,2.0,1.0,35.0,2.0,41.391189,2.156415,2015-05-01 23:43:58.625
106198,550582,Entire home/apt,,Ciutat Vella,183,5.0,2.0,0.0,91.0,,41.381028,2.170228,2015-05-02 23:40:58.561
107509,506198,Entire home/apt,,Ciutat Vella,13,4.5,5.0,3.0,122.0,3.0,41.386304,2.17736,2015-05-03 02:02:54.603
109462,396363,Entire home/apt,,Gràcia,0,,4.0,1.0,126.0,2.0,41.402704,2.167253,2015-05-02 18:27:25.205
110033,396363,Entire home/apt,,Gràcia,6,4.5,4.0,1.0,126.0,2.0,41.403682,2.166641,2015-05-02 23:16:42.129
110041,396363,Entire home/apt,,Gràcia,1,5.0,4.0,1.0,126.0,2.0,41.402507,2.165077,2015-05-02 23:54:43.418
110098,396363,Entire home/apt,,Ciutat Vella,3,4.5,4.0,1.0,125.0,2.0,41.380447,2.179285,2015-05-01 10:04:52.812
112538,567180,Entire home/apt,,Eixample,14,4.0,,3.0,125.0,2.0,41.405491,2.173683,2015-05-02 18:47:50.350
114313,522545,Private room,,Ciutat Vella,7,4.0,4.0,1.0,77.0,2.0,41.384818,2.181961,2015-05-02 17:20:28.582
114314,522545,Entire home/apt,,Ciutat Vella,25,4.5,,3.0,154.0,1.0,41.385042,2.181468,2015-05-02 17:26:28.019
116102,586787,Private room,,Eixample,86,4.5,3.0,1.0,49.0,2.0,41.394181,2.174743,2015-05-02 17:05:32.775
117010,567180,Entire home/apt,,Eixample,19,4.5,,3.0,151.0,2.0,41.407455,2.174007,2015-05-01 10:05:24.002
117973,595911,Entire home/apt,,Sant Martí,2,4.5,,1.0,210.0,4.0,41.393871,2.189316,2015-05-02 23:36:56.235
118126,454681,Entire home/apt,,Gràcia,111,4.5,3.0,1.0,119.0,,41.398825,2.15534,2015-05-02 15:05:35.669
118228,567180,Entire home/apt,,Eixample,3,4.0,5.0,3.0,153.0,2.0,41.405928,2.175747,2015-05-02 23:32:18.427
119408,602949,Entire home/apt,,Ciutat Vella,147,4.5,2.0,1.0,77.0,2.0,41.378521,2.167181,2015-05-02 15:16:29.318
119546,603336,Private room,,Ciutat Vella,108,5.0,2.0,1.0,84.0,3.0,41.379692,2.165318,2015-05-03 02:28:05.428
121210,594334,Private room,,Eixample,101,4.5,2.0,1.0,50.0,1.0,41.397383,2.183982,2015-05-02 16:07:27.649
123746,617921,Private room,,Ciutat Vella,26,4.5,1.0,1.0,42.0,2.0,41.382352,2.171938,2015-05-02 14:07:32.767
125954,474355,Private room,,Eixample,9,4.0,2.0,1.0,62.0,3.0,41.389308,2.152218,2015-05-01 08:42:45.756
126510,627612,Entire home/apt,,Ciutat Vella,42,4.5,,2.0,168.0,1.0,41.388001,2.175626,2015-05-02 09:50:05.951
126527,627628,Private room,,Sants-Montjuïc,0,,3.0,1.0,56.0,2.0,41.373239,2.148515,2015-05-02 11:14:29.775
126836,615805,Private room,,Ciutat Vella,38,4.5,2.0,1.0,41.0,3.0,41.382351,2.179275,2015-05-02 15:39:12.929
127905,632830,Entire home/apt,,Gràcia,117,4.5,4.0,1.0,87.0,2.0,41.406679,2.151944,2015-05-02 19:24:54.812
128426,236590,Private room,,Eixample,60,5.0,3.0,1.0,28.0,2.0,41.406883,2.176934,2015-05-02 20:09:12.245
128463,635253,Private room,,Sants-Montjuïc,70,5.0,3.0,1.0,56.0,3.0,41.372424,2.136366,2015-05-02 23:09:43.349
128489,635306,Private room,,Eixample,0,,4.0,1.0,140.0,2.0,41.378023,2.152519,2015-05-03 01:09:21.205
128543,635440,Entire home/apt,,Ciutat Vella,125,4.5,5.0,1.0,76.0,2.0,41.378338,2.164111,2015-05-01 14:20:17.111
130227,641496,Private room,,Sant Martí,12,5.0,2.0,1.0,92.0,2.0,41.406009,2.212606,2015-05-02 20:49:23.386
130238,641535,Entire home/apt,,Eixample,37,5.0,3.0,2.0,125.0,2.0,41.389627,2.171334,2015-05-02 21:42:42.674
132377,650626,Private room,,Horta-Guinardó,1,3.0,2.0,1.0,82.0,2.0,41.432791,2.151553,2015-05-01 13:43:46.579
132789,647514,Private room,,Sant Andreu,39,4.0,5.0,1.0,35.0,2.0,41.428263,2.189486,2015-05-02 20:54:24.121
134516,660096,Entire home/apt,,Eixample,107,4.5,4.0,2.0,88.0,3.0,41.384943,2.158004,2015-05-02 15:34:58.010
135513,664196,Entire home/apt,,Sant Martí,29,4.5,5.0,2.0,84.0,2.0,41.399003,2.205037,2015-05-02 13:19:29.564
136640,668956,Private room,,Eixample,103,5.0,2.0,1.0,53.0,1.0,41.399508,2.184292,2015-05-02 21:51:15.624
136670,610674,Private room,,Les Corts,39,4.5,1.0,1.0,42.0,3.0,41.38846,2.123508,2015-05-03 00:14:26.890
136731,669247,Private room,,Ciutat Vella,111,4.5,1.0,1.0,35.0,2.0,41.380216,2.187802,2015-05-01 13:54:02.016
137993,674212,Entire home/apt,,Sarrià-Sant Gervasi,8,4.0,,3.0,277.0,2.0,41.391928,2.138902,2015-05-01 09:13:34.378
138055,567180,Entire home/apt,,Eixample,13,4.5,,3.0,125.0,2.0,41.407643,2.175729,2015-05-02 11:50:59.881
138268,675195,Private room,,Ciutat Vella,5,5.0,1.0,1.0,48.0,2.0,41.386586,2.17567,2015-05-01 13:59:23.105
138352,674212,Entire home/apt,,Sarrià-Sant Gervasi,29,5.0,,3.0,210.0,2.0,41.391851,2.139257,2015-05-02 15:12:22.590
138538,676323,Private room,,Gràcia,4,5.0,2.0,1.0,55.0,1.0,41.408766,2.154241,2015-05-02 09:26:08.332
138900,615805,Entire home/apt,,Ciutat Vella,43,4.0,4.0,1.0,84.0,2.0,41.376308,2.168014,2015-05-02 18:15:18.307
138950,678020,Entire home/apt,,Eixample,16,4.5,3.0,2.0,106.0,3.0,41.383326,2.147421,2015-05-02 22:22:45.105
142121,620454,Entire home/apt,,Ciutat Vella,16,4.5,3.0,2.0,70.0,6.0,41.379695,2.174161,2015-05-02 09:21:14.165
142122,620454,Entire home/apt,,Ciutat Vella,13,4.5,2.0,1.0,63.0,5.0,41.379783,2.175294,2015-05-02 09:26:29.589
142361,445671,Entire home/apt,,Sants-Montjuïc,3,4.5,2.0,1.0,111.0,6.0,41.372063,2.165021,2015-05-01 13:44:29.425
143357,695632,Private room,,Sarrià-Sant Gervasi,6,4.5,4.0,1.0,49.0,2.0,41.396962,2.145759,2015-05-03 02:37:54.203
144801,701493,Entire home/apt,,Ciutat Vella,13,4.5,4.0,1.0,98.0,3.0,41.384871,2.179972,2015-05-02 19:20:44.381
145327,703797,Private room,,Nou Barris,6,4.5,2.0,1.0,35.0,1.0,41.435438,2.176172,2015-05-02 20:29:15.065
145411,704179,Entire home/apt,,Ciutat Vella,78,4.5,2.0,1.0,83.0,3.0,41.383162,2.180683,2015-05-01 08:44:23.119
145759,218684,Entire home/apt,,Eixample,28,5.0,,3.0,266.0,2.0,41.394005,2.16385,2015-05-02 13:50:12.090
146304,136853,Entire home/apt,,Gràcia,5,5.0,4.0,1.0,144.0,,41.404845,2.15513,2015-05-02 16:35:08.250
146335,136853,Entire home/apt,,Gràcia,7,4.5,,2.0,203.0,,41.403386,2.154241,2015-05-02 19:11:15.822
147275,711907,Private room,,Horta-Guinardó,0,,1.0,1.0,28.0,1.0,41.423182,2.175008,2015-05-02 12:11:03.505
147644,713364,Entire home/apt,,Ciutat Vella,27,4.5,,4.0,224.0,4.0,41.381053,2.173481,2015-05-02 21:29:17.993
148104,594334,Private room,,Eixample,84,4.5,2.0,1.0,49.0,1.0,41.396979,2.183801,2015-05-02 17:13:10.297
149102,719524,Entire home/apt,,Sants-Montjuïc,52,4.5,5.0,2.0,105.0,2.0,41.373186,2.16143,2015-05-02 15:03:31.167
149923,722733,Private room,,Sants-Montjuïc,66,4.5,2.0,1.0,42.0,1.0,41.37979,2.139299,2015-05-02 19:32:29.573
