room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7748477,9244083,Entire home/apt,,Sant Martí,3,4.0,3,2.0,69.0,4.0,41.408718,2.204126,2016-08-28 19:26:32.275173
14766681,80331712,Entire home/apt,,Eixample,0,,6,3.0,150.0,1.0,41.403341,2.173192,2016-08-28 19:26:27.583467
5454335,8210620,Entire home/apt,,Sant Martí,0,,5,2.0,173.0,1.0,41.391684,2.193292,2016-08-28 19:26:23.921708
2453366,12544714,Private room,,Ciutat Vella,103,4.5,2,1.0,63.0,1.0,41.386077,2.174739,2016-08-28 19:26:19.837134
11685604,1633304,Entire home/apt,,Ciutat Vella,2,,2,0.0,69.0,3.0,41.384758,2.179985,2016-08-28 19:26:13.832167
9085036,11301631,Entire home/apt,,Ciutat Vella,0,,4,1.0,156.0,1.0,41.384472,2.184079,2016-08-28 19:26:07.763037
5306750,27403340,Entire home/apt,,Eixample,37,4.5,4,2.0,100.0,,41.382776,2.156966,2016-08-28 19:26:02.583412
13836729,72439729,Private room,,Gràcia,1,,2,1.0,37.0,1.0,41.400538,2.159208,2016-08-28 19:26:00.227154
1005499,10223142,Entire home/apt,,Eixample,9,4.5,5,2.0,95.0,2.0,41.406033,2.177231,2016-08-28 19:25:56.765115
7044965,3798732,Entire home/apt,,Sant Martí,15,5.0,3,2.0,70.0,3.0,41.398722,2.202766,2016-08-28 19:25:52.388021
2962518,10044989,Entire home/apt,,Eixample,2,,5,2.0,69.0,3.0,41.375887,2.16367,2016-08-28 19:25:51.576867
15090,59369,Entire home/apt,,Ciutat Vella,139,4.0,5,1.0,87.0,2.0,41.383706,2.181556,2016-08-28 19:25:49.485066
10558480,20390075,Private room,,Ciutat Vella,31,4.5,3,1.0,75.0,1.0,41.378558,2.175344,2016-08-28 19:25:44.919990
14309207,14263345,Entire home/apt,,Eixample,2,,4,1.0,93.0,1.0,41.404615,2.174115,2016-08-28 19:25:43.578563
10019222,51448675,Entire home/apt,,Ciutat Vella,36,4.0,4,2.0,58.0,1.0,41.381899,2.179419,2016-08-28 19:25:41.760528
5428950,27091131,Entire home/apt,,Gràcia,3,5.0,2,1.0,80.0,8.0,41.405987,2.161503,2016-08-28 19:25:40.513086
1987048,2810950,Entire home/apt,,Ciutat Vella,63,4.5,4,1.0,69.0,2.0,41.389018,2.177918,2016-08-28 19:25:37.494873
7696855,33418819,Entire home/apt,,Sarrià-Sant Gervasi,1,,2,1.0,69.0,1.0,41.406129,2.139099,2016-08-28 19:25:35.038869
13410818,28085983,Private room,,Ciutat Vella,6,4.0,4,1.0,79.0,2.0,41.383985,2.176569,2016-08-28 19:25:32.288314
7326759,641923,Entire home/apt,,Sant Martí,3,4.0,4,2.0,133.0,5.0,41.404246,2.200433,2016-08-28 19:25:29.189562
1354327,4181734,Private room,,Ciutat Vella,52,4.5,2,1.0,35.0,3.0,41.378567,2.178621,2016-08-28 19:25:27.783789
4665087,2439400,Entire home/apt,,Horta-Guinardó,9,4.5,16,6.0,530.0,2.0,41.414798,2.176912,2016-08-28 19:25:23.434942
2302513,11351550,Private room,,Gràcia,40,5.0,2,1.0,65.0,1.0,41.407003,2.16093,2016-08-28 19:25:21.785057
10378650,695569,Entire home/apt,,Eixample,28,4.5,4,2.0,64.0,1.0,41.408073,2.172669,2016-08-28 19:25:12.184597
14012364,27159185,Entire home/apt,,Eixample,2,,6,3.0,169.0,1.0,41.399059,2.162782,2016-08-28 19:25:05.976306
10824133,6310293,Entire home/apt,,Sant Martí,6,4.5,2,1.0,92.0,3.0,41.40079,2.206837,2016-08-28 19:24:59.886968
9716912,23850305,Entire home/apt,,Ciutat Vella,37,4.5,8,3.0,173.0,1.0,41.379387,2.175961,2016-08-28 19:24:57.417031
4374014,22709118,Entire home/apt,,Ciutat Vella,9,3.5,5,,149.0,1.0,41.381939,2.188257,2016-08-28 19:24:48.815157
14350172,814319,Entire home/apt,,Ciutat Vella,1,,7,4.0,242.0,5.0,41.37889,2.175839,2016-08-28 19:24:42.490665
7347770,38490401,Entire home/apt,,Sant Martí,1,,6,3.0,148.0,4.0,41.387124,2.198404,2016-08-28 19:24:38.780672
3269193,3889085,Private room,,Ciutat Vella,80,4.0,3,1.0,26.0,2.0,41.375444,2.17286,2016-08-28 19:24:36.125301
11448983,34798798,Entire home/apt,,Les Corts,0,,2,1.0,115.0,2.0,41.390265,2.121505,2016-08-28 19:24:32.559028
6299817,5441643,Entire home/apt,,Eixample,11,5.0,4,1.0,127.0,1.0,41.376984,2.163568,2016-08-28 19:24:13.847327
2975872,9822728,Entire home/apt,,Gràcia,15,4.5,6,3.0,182.0,,41.407807,2.165949,2016-08-28 19:24:10.457269
9342964,2320210,Entire home/apt,,Sarrià-Sant Gervasi,0,,6,2.0,144.0,,41.404324,2.141689,2016-08-28 19:24:06.484917
7113927,16103339,Private room,,Sant Martí,3,4.0,2,1.0,40.0,5.0,41.407313,2.197,2016-08-28 19:24:01.109129
3419405,1771095,Entire home/apt,,Eixample,94,5.0,6,3.0,127.0,,41.40318,2.171644,2016-08-28 19:23:57.951276
12693694,67751158,Entire home/apt,,Sants-Montjuïc,4,5.0,4,1.0,99.0,3.0,41.372988,2.162877,2016-08-28 19:23:50.857510
11781459,3970295,Entire home/apt,,Ciutat Vella,4,4.0,4,1.0,92.0,6.0,41.383396,2.180935,2016-08-28 19:23:44.965515
848081,388382,Private room,,Ciutat Vella,107,4.5,2,1.0,87.0,,41.382181,2.175848,2016-08-28 19:23:40.197515
8058219,42561456,Entire home/apt,,Ciutat Vella,72,4.5,4,2.0,138.0,4.0,41.383302,2.175182,2016-08-28 19:23:31.581514
12161758,65319106,Entire home/apt,,Ciutat Vella,5,4.5,4,1.0,156.0,2.0,41.379417,2.181128,2016-08-28 19:23:31.317513
6257010,32505539,Entire home/apt,,Gràcia,5,4.0,4,2.0,114.0,2.0,41.404443,2.160017,2016-08-28 19:23:28.757513
11917384,34563268,Entire home/apt,,Sarrià-Sant Gervasi,9,4.0,3,1.0,80.0,1.0,41.397425,2.138566,2016-08-28 19:23:27.905509
7628261,1896369,Private room,,Gràcia,8,4.5,2,1.0,32.0,3.0,41.406157,2.157744,2016-08-28 19:23:25.525507
4907750,7772486,Entire home/apt,,Sant Martí,8,4.5,4,1.0,80.0,5.0,41.410638,2.197633,2016-08-28 19:23:23.745513
4901235,5488247,Private room,,Ciutat Vella,28,4.5,2,1.0,40.0,3.0,41.375717,2.190174,2016-08-28 19:23:22.589512
2574058,5543127,Entire home/apt,,Gràcia,8,4.5,8,4.0,131.0,3.0,41.398684,2.157281,2016-08-28 19:23:12.893514
13105575,34400642,Private room,,Sant Martí,11,5.0,2,1.0,46.0,1.0,41.412023,2.182855,2016-08-28 19:23:08.469521
14346513,87860055,Entire home/apt,,Eixample,0,,5,1.0,139.0,1.0,41.390412,2.173434,2016-08-28 19:23:04.905509
4648173,24001256,Entire home/apt,,Sant Martí,4,4.0,8,4.0,597.0,,41.407395,2.212738,2016-08-28 19:23:04.401514
8877394,35712072,Entire home/apt,,Gràcia,22,4.5,2,1.0,138.0,2.0,41.399705,2.161662,2016-08-28 19:23:00.985511
7459378,22010486,Entire home/apt,,Ciutat Vella,2,,4,1.0,52.0,3.0,41.381682,2.184048,2016-08-28 19:23:00.001548
5837003,6227060,Entire home/apt,,Eixample,56,4.5,10,2.0,115.0,2.0,41.395849,2.167193,2016-08-28 19:22:58.093508
9299090,47011675,Private room,,Eixample,18,4.5,2,1.0,45.0,1.0,41.392597,2.16717,2016-08-28 19:22:56.901510
1005754,2009370,Entire home/apt,,Eixample,16,4.5,4,1.0,150.0,3.0,41.388705,2.170912,2016-08-28 19:22:53.793511
14272943,87028903,Entire home/apt,,Gràcia,0,,6,3.0,46.0,1.0,41.40848,2.154916,2016-08-28 19:22:50.265522
11279650,21483975,Entire home/apt,,Eixample,24,5.0,8,4.0,173.0,3.0,41.396567,2.175849,2016-08-28 19:22:49.733520
14368910,7772486,Private room,,Ciutat Vella,0,,2,1.0,80.0,7.0,41.38845,2.17703,2016-08-28 19:22:46.658547
1485434,7946067,Entire home/apt,,Gràcia,10,4.0,2,2.0,92.0,3.0,41.400475,2.158785,2016-08-28 19:22:44.273511
14145735,502719,Entire home/apt,,Gràcia,1,,6,2.0,294.0,1.0,41.403461,2.166755,2016-08-28 19:22:42.985509
13441352,76556930,Entire home/apt,,Sant Martí,0,,5,2.0,115.0,,41.408765,2.187585,2016-08-28 19:22:39.097509
12146249,8867361,Entire home/apt,,Gràcia,6,5.0,4,2.0,132.0,2.0,41.404469,2.156112,2016-08-28 19:22:37.409508
14166490,85715547,Private room,,Ciutat Vella,0,,2,1.0,93.0,3.0,41.383649,2.188682,2016-08-28 19:22:35.265508
2159732,396363,Entire home/apt,,Sarrià-Sant Gervasi,4,3.0,8,3.0,74.0,2.0,41.405374,2.141088,2016-08-28 19:22:34.789509
14427108,88783268,Entire home/apt,,Gràcia,1,,3,2.0,63.0,2.0,41.40849,2.156755,2016-08-28 19:22:33.541461
9628272,49799316,Private room,,Gràcia,0,,1,1.0,35.0,1.0,41.404361,2.153882,2016-08-28 19:22:25.977390
8727441,14646762,Entire home/apt,,Eixample,1,,3,2.0,99.0,4.0,41.395581,2.185197,2016-08-28 19:22:23.852991
8912413,11301631,Entire home/apt,,Ciutat Vella,4,5.0,2,0.0,109.0,1.0,41.385392,2.183442,2016-08-28 19:22:21.669013
8772056,7332265,Entire home/apt,,Ciutat Vella,10,4.5,4,2.0,138.0,2.0,41.386132,2.178883,2016-08-28 19:22:15.963088
5734382,29735245,Shared room,,Ciutat Vella,46,4.5,2,1.0,58.0,1.0,41.378853,2.178555,2016-08-28 19:22:02.111737
10830088,56078674,Private room,,Eixample,0,,1,1.0,93.0,1.0,41.392397,2.178306,2016-08-28 19:21:56.431861
7120827,35712072,Entire home/apt,,Gràcia,15,3.5,3,0.0,45.0,2.0,41.4087,2.161328,2016-08-28 19:21:50.805460
3524488,17749184,Entire home/apt,,Eixample,15,4.5,4,1.0,69.0,1.0,41.376796,2.161319,2016-08-28 19:21:47.208198
1304470,7091581,Private room,,Ciutat Vella,180,4.5,2,1.0,53.0,2.0,41.381799,2.170975,2016-08-28 19:21:43.615554
8561673,41832053,Entire home/apt,,Sant Martí,21,4.5,8,3.0,139.0,3.0,41.397667,2.190076,2016-08-28 19:21:26.643080
4292877,4864707,Entire home/apt,,Eixample,31,4.5,8,4.0,93.0,2.0,41.376848,2.151549,2016-08-28 19:21:23.715718
12017913,64212374,Shared room,,Sants-Montjuïc,4,4.5,12,1.0,27.0,1.0,41.37236,2.169215,2016-08-28 19:21:21.650410
7136825,37299865,Private room,,Eixample,19,4.5,2,1.0,52.0,2.0,41.388597,2.158089,2016-08-28 19:21:20.757150
4229319,21949295,Private room,,Eixample,7,4.0,2,1.0,29.0,2.0,41.398601,2.178414,2016-08-28 19:21:17.266159
7754093,2525519,Private room,,Sant Martí,1,,2,1.0,64.0,1.0,41.4159,2.217804,2016-08-28 19:21:14.812033
14380647,88282829,Entire home/apt,,Eixample,0,,4,1.0,138.0,1.0,41.396813,2.170421,2016-08-28 19:21:11.460266
9551099,49460318,Entire home/apt,,Sant Martí,8,5.0,3,1.0,115.0,1.0,41.405502,2.216475,2016-08-28 19:21:07.981597
11525706,59763727,Private room,,Horta-Guinardó,16,4.5,2,1.0,21.0,2.0,41.416847,2.156687,2016-08-28 19:21:04.015041
1136226,783613,Private room,,Ciutat Vella,88,4.5,1,1.0,29.0,3.0,41.380219,2.174124,2016-08-28 19:21:00.936558
3558421,4848455,Entire home/apt,,Sarrià-Sant Gervasi,4,4.5,5,3.0,173.0,5.0,41.408662,2.146137,2016-08-28 19:20:57.873072
1899576,9865890,Entire home/apt,,Eixample,121,4.0,3,2.0,56.0,2.0,41.401744,2.184797,2016-08-28 19:20:54.158887
7658950,40200053,Entire home/apt,,Ciutat Vella,3,3.5,3,0.0,103.0,2.0,41.379966,2.166781,2016-08-28 19:20:51.157080
1938408,10028270,Entire home/apt,,Gràcia,11,4.5,2,1.0,76.0,7.0,41.404554,2.151186,2016-08-28 19:20:42.840501
3892715,20144181,Entire home/apt,,Sarrià-Sant Gervasi,58,4.5,4,1.0,63.0,1.0,41.407952,2.145883,2016-08-28 19:20:39.526889
13663612,79432430,Private room,,Ciutat Vella,0,,2,1.0,35.0,3.0,41.387044,2.176038,2016-08-28 19:20:37.023366
4629188,14262872,Entire home/apt,,Ciutat Vella,113,5.0,5,2.0,75.0,1.0,41.38588,2.171255,2016-08-28 19:20:30.769574
14099436,84862040,Entire home/apt,,Sant Martí,1,,2,1.0,93.0,6.0,41.406415,2.187314,2016-08-28 19:20:30.530412
7955492,41750999,Private room,,Sarrià-Sant Gervasi,34,4.5,1,1.0,29.0,2.0,41.403389,2.149329,2016-08-28 19:20:26.633519
10065521,51651184,Entire home/apt,,Ciutat Vella,13,5.0,10,4.0,518.0,2.0,41.380068,2.172111,2016-08-28 19:20:25.973533
7751981,40676061,Entire home/apt,,Eixample,6,4.5,10,5.0,346.0,,41.387644,2.154977,2016-08-28 19:20:24.129511
9144489,46696994,Entire home/apt,,Eixample,27,4.5,12,4.0,208.0,2.0,41.400015,2.171122,2016-08-28 19:20:15.277510
6439551,1474179,Entire home/apt,,Ciutat Vella,74,5.0,6,3.0,178.0,1.0,41.383175,2.178135,2016-08-28 19:20:12.565516
11668801,2060702,Entire home/apt,,Eixample,7,4.5,4,1.0,98.0,1.0,41.395148,2.185978,2016-08-28 19:20:12.025513
6547870,34249903,Entire home/apt,,Horta-Guinardó,14,4.0,7,3.0,87.0,3.0,41.413847,2.1691,2016-08-28 19:20:07.411792
12928972,70963230,Private room,,Sarrià-Sant Gervasi,0,,2,1.0,104.0,1.0,41.39333,2.122925,2016-08-28 19:20:04.002381
3190043,2509252,Entire home/apt,,Sants-Montjuïc,44,4.0,6,3.0,99.0,3.0,41.374112,2.157006,2016-08-28 19:20:03.097534
13926749,48975847,Private room,,Eixample,6,4.5,2,1.0,37.0,1.0,41.381235,2.159938,2016-08-28 19:20:00.200512
13823457,81302413,Private room,,Gràcia,3,4.5,2,1.0,35.0,1.0,41.40321,2.160701,2016-08-28 19:19:54.683595
3508191,9937293,Entire home/apt,,Sant Andreu,4,4.5,5,2.0,109.0,2.0,41.425545,2.177749,2016-08-28 19:19:51.707378
3501589,1275637,Entire home/apt,,Gràcia,39,4.0,4,0.0,92.0,,41.40683,2.165151,2016-08-28 19:19:49.106246
12802478,69002561,Private room,,Eixample,24,4.5,2,1.0,42.0,1.0,41.405106,2.172118,2016-08-28 19:19:45.908467
11145042,57928656,Entire home/apt,,Eixample,0,,3,3.0,346.0,1.0,41.388684,2.15716,2016-08-28 19:19:42.542811
7016496,36780160,Entire home/apt,,Ciutat Vella,18,5.0,2,1.0,104.0,5.0,41.383133,2.181356,2016-08-28 19:19:37.272407
6283627,4627845,Entire home/apt,,Eixample,1,,4,2.0,149.0,3.0,41.395941,2.174963,2016-08-28 19:19:36.945770
14123997,58080046,Entire home/apt,,Nou Barris,1,,3,0.0,44.0,2.0,41.429932,2.182858,2016-08-28 19:19:34.285287
3831972,19726356,Private room,,Eixample,23,4.5,2,1.0,40.0,3.0,41.390116,2.174868,2016-08-28 19:19:31.515399
6980654,3558883,Entire home/apt,,Ciutat Vella,21,4.5,5,1.0,68.0,3.0,41.379825,2.174817,2016-08-28 19:19:27.907523
14232054,5651747,Entire home/apt,,Nou Barris,1,,2,1.0,115.0,3.0,41.430957,2.168047,2016-08-28 19:19:24.629721
10034834,8848709,Entire home/apt,,Sant Martí,3,4.0,10,4.0,247.0,2.0,41.387953,2.198365,2016-08-28 19:19:20.924044
1389804,7505567,Entire home/apt,,Ciutat Vella,37,4.5,9,3.0,277.0,,41.383502,2.179739,2016-08-28 19:19:14.867006
14084103,35941916,Entire home/apt,,Ciutat Vella,2,,4,2.0,148.0,1.0,41.379982,2.189752,2016-08-28 19:19:08.221878
14262764,11174738,Private room,,Gràcia,0,,2,1.0,52.0,3.0,41.403721,2.164379,2016-08-28 19:19:05.969730
7589899,17306347,Private room,,Les Corts,19,5.0,1,1.0,58.0,2.0,41.393728,2.112186,2016-08-28 19:18:57.306269
12995100,39991571,Private room,,Ciutat Vella,1,,2,1.0,64.0,1.0,41.38784,2.177637,2016-08-28 19:18:54.057952
13813601,37115183,Private room,,Ciutat Vella,6,5.0,2,1.0,42.0,1.0,41.388874,2.177424,2016-08-28 19:18:50.882423
9473285,28414515,Entire home/apt,,Gràcia,20,4.5,4,1.0,48.0,1.0,41.404971,2.167122,2016-08-28 19:18:44.608117
3319851,20731634,Entire home/apt,,Sant Martí,62,4.0,7,3.0,89.0,2.0,41.413912,2.207905,2016-08-28 19:18:41.181041
1694394,1013855,Entire home/apt,,Gràcia,26,4.0,7,3.0,138.0,4.0,41.408794,2.163398,2016-08-28 19:18:37.141553
1888498,9822728,Entire home/apt,,Eixample,11,4.5,6,3.0,150.0,,41.407333,2.173649,2016-08-28 19:18:36.395169
13560527,21217827,Private room,,Eixample,8,4.5,2,1.0,43.0,2.0,41.406449,2.176898,2016-08-28 19:18:34.389525
12320213,66458076,Entire home/apt,,Ciutat Vella,5,4.0,2,1.0,76.0,2.0,41.38857,2.177993,2016-08-28 19:18:31.187458
4467935,9703174,Entire home/apt,,Eixample,0,,6,2.0,167.0,2.0,41.397265,2.170352,2016-08-28 19:18:23.722991
7656665,5495036,Entire home/apt,,Ciutat Vella,5,4.5,4,1.0,138.0,2.0,41.383649,2.183216,2016-08-28 19:18:16.399489
11288733,1275637,Entire home/apt,,Eixample,7,4.5,6,3.0,173.0,3.0,41.380025,2.147425,2016-08-28 19:18:10.026160
5478859,8848709,Entire home/apt,,Sant Martí,4,4.5,8,3.0,306.0,1.0,41.38834,2.199906,2016-08-28 19:18:05.563566
1162470,5286153,Entire home/apt,,Ciutat Vella,95,4.5,8,4.0,173.0,1.0,41.387362,2.174295,2016-08-28 19:18:04.027933
6553982,5061072,Entire home/apt,,Eixample,52,4.5,5,3.0,99.0,,41.393286,2.155995,2016-08-28 19:18:02.576907
7167989,35192439,Shared room,,Sarrià-Sant Gervasi,0,,1,1.0,40.0,1.0,41.39806,2.138573,2016-08-28 19:17:53.876292
5699546,29493595,Entire home/apt,,Sant Martí,3,5.0,7,2.0,404.0,3.0,41.399894,2.207187,2016-08-28 19:17:53.556367
10002691,24177368,Entire home/apt,,Ciutat Vella,28,4.5,3,1.0,115.0,3.0,41.387495,2.181676,2016-08-28 19:17:48.889630
7443500,38993007,Private room,,Sant Martí,7,4.5,2,1.0,57.0,1.0,41.400794,2.199983,2016-08-28 19:17:48.535227
3008815,3685432,Entire home/apt,,Sant Martí,34,4.5,5,2.0,92.0,2.0,41.402752,2.202286,2016-08-28 19:17:44.764661
13385079,10687645,Entire home/apt,,Sants-Montjuïc,0,,2,1.0,92.0,2.0,41.373584,2.15674,2016-08-28 19:17:41.279374
5248745,26521943,Entire home/apt,,Sant Martí,9,4.5,4,1.0,127.0,,41.401847,2.206854,2016-08-28 19:17:41.045767
4862311,12573068,Entire home/apt,,Gràcia,8,4.5,2,2.0,92.0,2.0,41.40624,2.15906,2016-08-28 19:17:18.118871
13810822,81285955,Private room,,Sarrià-Sant Gervasi,3,4.0,1,1.0,31.0,,41.395683,2.127864,2016-08-28 19:17:16.323322
634786,114509,Private room,,Eixample,0,,2,1.0,115.0,2.0,41.391012,2.156851,2016-08-28 19:17:13.207314
7070893,19013284,Private room,,Sarrià-Sant Gervasi,0,,1,1.0,33.0,1.0,41.401211,2.147733,2016-08-28 19:17:08.671635
7610905,39328627,Entire home/apt,,Eixample,1,,6,2.0,213.0,,41.389084,2.1672,2016-08-28 19:17:05.617099
9243992,47276310,Entire home/apt,,Eixample,0,,2,1.0,138.0,6.0,41.379986,2.148968,2016-08-28 19:16:59.696276
7396768,36781565,Entire home/apt,,Gràcia,6,4.5,2,1.0,127.0,7.0,41.403925,2.162816,2016-08-28 19:16:52.773459
10513756,19959066,Private room,,Sant Andreu,43,4.5,2,1.0,26.0,3.0,41.430454,2.192163,2016-08-28 19:16:39.103866
11267926,58828388,Private room,,Eixample,4,4.5,1,1.0,40.0,1.0,41.39048,2.175291,2016-08-28 19:16:36.731004
9529845,33572211,Entire home/apt,,Eixample,19,5.0,6,2.0,149.0,,41.401466,2.173775,2016-08-28 19:16:36.568224
11383842,59572504,Entire home/apt,,Ciutat Vella,22,4.0,6,3.0,139.0,2.0,41.380421,2.167702,2016-08-28 19:16:33.571101
9377233,48131122,Entire home/apt,,Sant Martí,12,4.0,10,5.0,290.0,,41.392298,2.189701,2016-08-28 19:16:33.528880
13890929,5313474,Private room,,Eixample,0,,2,1.0,75.0,1.0,41.398637,2.166674,2016-08-28 19:16:30.935121
14471324,89199247,Private room,,Sant Andreu,0,,3,1.0,24.0,2.0,41.422936,2.188364,2016-08-28 19:16:30.816444
4021304,20790978,Entire home/apt,,Eixample,3,4.5,6,3.0,265.0,3.0,41.401359,2.183387,2016-08-28 19:16:27.432605
9660906,49932767,Entire home/apt,,Sant Martí,7,5.0,6,3.0,167.0,,41.399272,2.206319,2016-08-28 19:16:24.717772
3212167,5021111,Entire home/apt,,Sants-Montjuïc,131,4.5,6,4.0,104.0,1.0,41.373377,2.164869,2016-08-28 19:16:18.431873
14085090,3556337,Entire home/apt,,Eixample,0,,5,2.0,93.0,6.0,41.379863,2.157765,2016-08-28 19:16:17.277885
12710352,17567595,Entire home/apt,,Ciutat Vella,16,4.5,3,1.0,104.0,2.0,41.388709,2.18097,2016-08-28 19:16:14.531838
1973410,4325571,Private room,,Eixample,137,4.5,2,1.0,40.0,1.0,41.383488,2.16358,2016-08-28 19:16:11.193011
12040253,7414663,Entire home/apt,,Sant Martí,1,,4,2.0,168.0,1.0,41.410808,2.18014,2016-08-28 19:16:10.688997
1454173,5020114,Entire home/apt,,Eixample,49,4.5,5,3.0,127.0,3.0,41.382433,2.1607,2016-08-28 19:16:08.417835
14038466,57989101,Private room,,Eixample,1,,2,1.0,45.0,1.0,41.411054,2.176721,2016-08-28 19:16:07.835139
